ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
91;0;0;73;266;0;0;0;0;0;1;0;2;2022-04-30-3:33:5;1,65129E+15
92;0;0;75;293;0;0;16;2;0;2;0;2;2022-04-30-3:33:6;1,65129E+15
93;0;0;77;284;0;0;0;0;0;1;0;2;2022-04-30-3:33:7;1,65129E+15
94;0;0;75;279;0;0;0;0;0;1;0;2;2022-04-30-3:33:8;1,65129E+15
95;0;0;77;286;0;0;0;0;0;2;0;2;2022-04-30-3:33:9;1,65129E+15
96;0;0;80;284;0;0;28;7;0;1;0;2;2022-04-30-3:33:10;1,65129E+14
97;1;0;78;280;0;0;12;2;0;1;0;2;2022-04-30-3:33:11;1,65129E+15
98;0;0;76;283;0;0;0;0;0;2;0;2;2022-04-30-3:33:12;1,65129E+15
99;0;0;79;296;0;0;0;0;0;1;0;2;2022-04-30-3:33:13;1,65129E+15
100;0;0;70;265;0;0;0;0;0;1;0;2;2022-04-30-3:33:14;1,65129E+15
101;0;0;83;300;0;0;8;1;0;2;0;2;2022-04-30-3:33:15;1,65129E+15
102;1;0;76;291;0;0;20;2;0;1;0;2;2022-04-30-3:33:16;1,65129E+15
103;0;0;72;265;0;0;0;0;0;1;0;2;2022-04-30-3:33:17;1,65129E+15
104;0;0;75;293;0;0;0;0;0;2;0;2;2022-04-30-3:33:18;1,65129E+15
105;1;0;72;282;0;0;0;0;0;1;0;2;2022-04-30-3:33:19;1,65129E+15
106;0;0;72;282;0;0;0;0;0;1;0;2;2022-04-30-3:33:20;1,65129E+14
107;1;0;77;285;0;0;12;2;0;2;0;2;2022-04-30-3:33:21;1,65129E+15
108;0;0;73;278;0;0;0;0;0;1;0;2;2022-04-30-3:33:22;1,65129E+15
109;0;0;82;301;0;0;0;0;0;1;0;2;2022-04-30-3:33:23;1,65129E+15
110;0;0;72;272;0;0;0;0;0;2;0;2;2022-04-30-3:33:24;1,65129E+15
111;1;0;78;285;0;0;0;0;0;1;0;2;2022-04-30-3:33:25;1,65129E+15
112;0;0;82;309;0;0;12;2;0;1;0;2;2022-04-30-3:33:26;1,65129E+15
113;0;0;70;270;0;0;0;0;0;2;0;2;2022-04-30-3:33:27;1,65129E+15
114;1;0;76;296;0;0;0;0;0;1;0;2;2022-04-30-3:33:28;1,65129E+15
115;0;0;73;277;0;0;0;0;0;1;0;2;2022-04-30-3:33:29;1,65129E+15
