ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
155;11;5;3872;7878;1570;254;268;29;3;19;3;17;2022-04-30-19:56:7;1,65135E+15
156;9;4;3638;8803;96;20;584;49;3;17;3;15;2022-04-30-19:56:8;1,65135E+15
157;5;2;2316;3979;276;41;28;5;2;17;1;12;2022-04-30-19:56:9;1,65135E+15
158;10;5;3307;6798;188;39;876;42;3;17;3;15;2022-04-30-19:56:10;1,65135E+14
159;8;4;3172;7024;148;33;256;27;3;17;3;15;2022-04-30-19:56:11;1,65135E+15
160;13;7;4449;9350;380;61;420;37;3;18;3;15;2022-04-30-19:56:12;1,65135E+15
161;8;4;3225;6694;200;49;340;35;3;17;3;15;2022-04-30-19:56:13;1,65135E+15
162;8;4;3130;6799;76;19;292;31;3;17;3;15;2022-04-30-19:56:14;1,65135E+15
163;10;5;3465;7323;256;52;340;33;4;23;4;20;2022-04-30-19:56:15;1,65135E+15
164;11;5;3694;7670;3884;164;276;32;3;17;3;15;2022-04-30-19:56:16;1,65135E+15
165;13;4;3831;8443;112;25;440;65;3;17;3;15;2022-04-30-19:56:17;1,65135E+15
166;9;5;3480;7568;140;34;612;26;2;16;1;11;2022-04-30-19:56:18;1,65135E+15
167;12;5;3136;6672;316;71;476;42;4;20;4;19;2022-04-30-19:56:19;1,65135E+15
168;6;2;2529;4495;60;15;496;11;2;15;1;11;2022-04-30-19:56:20;1,65135E+14
169;11;4;3099;5546;460;58;252;21;3;18;3;15;2022-04-30-19:56:21;1,65135E+15
170;27;17;7012;11779;1039;112;14525;2802;3;17;3;15;2022-04-30-19:56:22;1,65135E+15
171;9;4;3498;7960;168;28;392;43;3;17;3;15;2022-04-30-19:56:23;1,65135E+15
172;8;4;3428;6889;136;33;208;24;2;16;1;11;2022-04-30-19:56:24;1,65135E+15
173;9;4;3277;6961;120;30;356;38;4;20;4;19;2022-04-30-19:56:25;1,65135E+15
174;7;3;3060;5491;108;23;124;10;2;15;2;13;2022-04-30-19:56:26;1,65135E+15
175;9;4;3689;8094;204;41;244;32;3;17;2;13;2022-04-30-19:56:27;1,65135E+15
176;9;4;3508;7344;64;14;792;141;2;12;2;12;2022-04-30-19:56:28;1,65135E+15
177;10;4;3359;6753;1049;224;292;30;3;16;3;14;2022-04-30-19:56:29;1,65135E+15
178;11;4;3495;7371;96;24;816;43;3;18;3;15;2022-04-30-19:56:30;1,65135E+14
179;6;2;2346;4314;196;29;132;17;2;15;2;12;2022-04-30-19:56:31;1,65135E+15
180;10;5;4243;8658;1736;77;436;57;2;13;2;12;2022-04-30-19:56:32;1,65135E+15
181;9;4;3180;6260;60;15;296;31;3;15;2;12;2022-04-30-19:56:33;1,65135E+15
182;10;5;3345;7430;144;36;356;37;3;17;3;15;2022-04-30-19:56:34;1,65135E+15
183;10;5;3157;7471;112;20;356;34;3;19;3;16;2022-04-30-19:56:35;1,65135E+15
184;11;5;3872;8222;96;24;332;40;3;19;3;15;2022-04-30-19:56:36;1,65135E+15
185;9;5;3485;7017;136;30;264;27;3;17;3;15;2022-04-30-19:56:37;1,65135E+15
186;11;5;3540;7734;104;22;296;33;3;17;3;15;2022-04-30-19:56:38;1,65135E+15
187;10;5;3424;7677;200;41;408;50;3;20;3;15;2022-04-30-19:56:39;1,65135E+15
188;7;3;2647;4529;572;78;556;15;3;18;2;16;2022-04-30-19:56:40;1,65135E+14
189;10;5;3241;7048;128;32;340;27;3;17;3;15;2022-04-30-19:56:41;1,65135E+15
190;12;6;4575;8789;116;24;4040;729;3;18;3;15;2022-04-30-19:56:42;1,65135E+15
191;11;5;3146;6808;240;42;360;36;3;17;3;15;2022-04-30-19:56:43;1,65135E+15
192;11;6;3799;8260;140;31;691;52;3;18;3;15;2022-04-30-19:56:44;1,65135E+15
193;8;4;3200;6330;96;21;384;38;2;16;1;11;2022-04-30-19:56:45;1,65135E+15
194;10;5;3987;8055;328;64;1626;141;4;19;5;19;2022-04-30-19:56:46;1,65135E+15
195;9;4;3247;6906;256;34;276;29;3;17;3;15;2022-04-30-19:56:47;1,65135E+15
196;9;4;3351;7328;212;18;264;27;3;18;3;15;2022-04-30-19:56:48;1,65135E+15
197;20;12;4468;9661;2392;116;12212;1402;3;17;3;16;2022-04-30-19:56:49;1,65135E+15
198;41;23;5271;10407;484;59;28841;1478;3;18;3;16;2022-04-30-19:56:50;1,65135E+14
199;10;4;3357;7379;611;75;344;40;3;18;3;15;2022-04-30-19:56:51;1,65135E+15
200;7;4;2926;5254;1080;28;20;3;2;15;1;11;2022-04-30-19:56:52;1,65135E+15
201;15;8;3807;8066;1220;241;424;32;3;17;3;15;2022-04-30-19:56:53;1,65135E+15
202;11;5;3686;8082;124;30;956;51;3;18;3;15;2022-04-30-19:56:54;1,65135E+15
203;7;3;2677;4901;296;45;264;21;2;16;3;16;2022-04-30-19:56:55;1,65135E+15
204;9;4;3509;6622;156;38;2280;96;2;13;1;10;2022-04-30-19:56:56;1,65135E+15
205;10;5;3776;7488;236;55;2314;108;3;15;2;12;2022-04-30-19:56:57;1,65135E+15
206;9;4;3373;7308;160;26;264;31;3;17;3;15;2022-04-30-19:56:58;1,65135E+15
207;10;5;3323;7392;168;35;348;41;2;13;3;13;2022-04-30-19:56:59;1,65135E+15
208;9;2;2424;4240;132;32;543;10;2;14;1;9;2022-04-30-19:57:0;16513486200
209;28;17;3060;6605;52;13;359;34;3;18;3;15;2022-04-30-19:57:1;1,65135E+15
210;34;18;4102;8082;2148;483;277;28;3;19;3;17;2022-04-30-19:57:2;1,65135E+15
211;19;8;4720;10035;84;17;560;63;3;18;3;15;2022-04-30-19:57:3;1,65135E+15
212;12;6;3753;7233;3584;129;3180;233;3;17;3;15;2022-04-30-19:57:4;1,65135E+15
213;12;7;3649;7217;1109;217;2498;116;4;22;4;20;2022-04-30-19:57:5;1,65135E+15
214;11;5;3898;7939;1071;228;264;29;3;18;3;15;2022-04-30-19:57:6;1,65135E+15
215;11;5;3759;8212;128;29;344;40;3;17;3;15;2022-04-30-19:57:7;1,65135E+15
216;7;3;2729;4723;112;11;0;0;2;15;1;11;2022-04-30-19:57:8;1,65135E+15
217;9;4;3170;6750;180;36;512;49;3;18;3;15;2022-04-30-19:57:9;1,65135E+15
218;11;6;3304;6892;232;51;868;39;3;17;3;15;2022-04-30-19:57:10;1,65135E+14
219;11;5;3298;7525;112;28;268;29;3;17;3;15;2022-04-30-19:57:11;1,65135E+15
220;12;6;3610;8653;128;32;364;42;3;18;3;15;2022-04-30-19:57:12;1,65135E+15
221;9;4;3703;7555;68;16;368;40;2;15;1;11;2022-04-30-19:57:13;1,65135E+15
222;12;6;3636;7716;624;67;468;70;4;19;5;19;2022-04-30-19:57:14;1,65135E+15
223;10;5;3473;7505;132;33;384;41;3;19;3;16;2022-04-30-19:57:15;1,65135E+15
224;7;3;2863;5189;176;30;152;28;2;15;1;11;2022-04-30-19:57:16;1,65135E+15
225;10;5;3425;6879;96;19;376;52;3;17;3;15;2022-04-30-19:57:17;1,65135E+15
226;11;5;3976;8801;84;20;348;41;3;18;3;15;2022-04-30-19:57:18;1,65135E+15
227;5;2;3147;4774;2557;596;292;11;1;9;1;7;2022-04-30-19:57:19;1,65135E+15
228;15;8;3688;7464;172;43;925;39;3;16;3;14;2022-04-30-19:57:20;1,65135E+14
229;18;6;3233;6679;204;41;292;33;3;18;3;15;2022-04-30-19:57:21;1,65135E+15
230;31;7;3789;7333;172;41;252;27;3;17;3;15;2022-04-30-19:57:22;1,65135E+15
231;19;11;5263;11936;6330;242;647;70;3;17;3;15;2022-04-30-19:57:23;1,65135E+15
232;9;4;3389;7008;228;42;852;57;3;17;3;13;2022-04-30-19:57:24;1,65135E+15
233;9;4;3284;6771;76;18;356;34;2;12;3;13;2022-04-30-19:57:25;1,65135E+15
234;11;5;3780;7719;164;31;224;29;3;17;3;15;2022-04-30-19:57:26;1,65135E+15
235;13;7;3920;8119;659;148;384;40;3;18;3;15;2022-04-30-19:57:27;1,65135E+15
236;7;4;2705;4759;112;18;24;3;2;15;1;12;2022-04-30-19:57:28;1,65135E+15
237;10;5;3449;6934;172;43;715;39;3;17;3;15;2022-04-30-19:57:29;1,65135E+15
238;14;7;3527;7357;308;74;884;39;4;21;4;19;2022-04-30-19:57:30;1,65135E+14
239;11;5;3470;7804;116;24;360;42;3;17;3;15;2022-04-30-19:57:31;1,65135E+15
240;6;3;2487;4428;52;9;0;0;1;11;1;9;2022-04-30-19:57:32;1,65135E+15
241;11;4;3540;7458;144;19;388;31;3;15;2;12;2022-04-30-19:57:33;1,65135E+15
242;11;5;3771;7916;276;66;384;43;3;17;3;15;2022-04-30-19:57:34;1,65135E+15
243;10;4;3263;6682;144;36;340;32;3;17;3;15;2022-04-30-19:57:35;1,65135E+15
244;16;8;4088;8100;1288;313;272;31;3;18;3;15;2022-04-30-19:57:36;1,65135E+15
245;9;4;3275;6805;64;16;252;29;3;17;3;15;2022-04-30-19:57:37;1,65135E+15
246;10;5;3531;7228;96;24;288;31;3;17;3;15;2022-04-30-19:57:38;1,65135E+15
247;10;5;3459;7244;188;32;891;152;3;18;3;15;2022-04-30-19:57:39;1,65135E+15
248;7;3;2554;4484;152;37;601;15;2;16;1;12;2022-04-30-19:57:40;1,65135E+14
249;10;4;3142;6969;68;17;364;29;3;17;3;15;2022-04-30-19:57:41;1,65135E+15
250;10;5;3728;8485;164;41;348;40;3;18;3;15;2022-04-30-19:57:42;1,65135E+15
251;10;6;3850;8015;132;30;792;108;3;17;3;14;2022-04-30-19:57:43;1,65135E+15
252;10;4;3505;7002;248;62;352;40;3;17;3;17;2022-04-30-19:57:44;1,65135E+15
253;10;5;3598;7341;256;63;696;103;3;20;3;18;2022-04-30-19:57:45;1,65135E+15
254;10;5;3828;8008;216;52;1600;126;3;17;3;15;2022-04-30-19:57:46;1,65135E+15
255;8;3;3312;7026;140;31;276;29;3;17;3;15;2022-04-30-19:57:47;1,65135E+15
256;12;6;3840;7820;120;30;272;29;3;18;3;15;2022-04-30-19:57:48;1,65135E+15
257;10;4;3241;6470;232;57;1826;119;3;17;3;14;2022-04-30-19:57:49;1,65135E+15
258;38;22;7097;8455;547;128;23580;3421;2;17;1;15;2022-04-30-19:57:50;1,65135E+14
259;9;4;3115;6735;60;15;328;29;3;18;3;15;2022-04-30-19:57:51;1,65135E+15
260;9;4;3313;7039;960;33;288;31;3;17;3;15;2022-04-30-19:57:52;1,65135E+15
261;9;4;3608;7502;260;30;376;32;2;11;2;11;2022-04-30-19:57:53;1,65135E+15
262;8;3;3390;7011;208;48;699;43;3;17;3;14;2022-04-30-19:57:54;1,65135E+15
263;10;5;3313;6630;816;133;332;32;4;20;4;19;2022-04-30-19:57:55;1,65135E+15
264;10;6;3522;7777;272;58;2731;141;2;15;1;11;2022-04-30-19:57:56;1,65135E+15
265;6;3;3250;5807;168;37;2214;94;3;18;3;15;2022-04-30-19:57:57;1,65135E+15
266;10;5;3598;7343;168;42;272;29;3;19;3;16;2022-04-30-19:57:58;1,65135E+15
267;8;4;3302;6894;140;35;585;38;3;16;3;14;2022-04-30-19:57:59;1,65135E+15
268;12;4;3405;7219;276;65;919;39;2;13;2;12;2022-04-30-19:58:0;16513486800
269;15;8;3265;6374;188;47;280;29;3;16;3;14;2022-04-30-19:58:1;1,65135E+15
270;10;4;3416;6913;164;40;228;27;3;17;3;15;2022-04-30-19:58:2;1,65135E+15
271;11;7;3795;8140;176;44;404;37;3;18;3;15;2022-04-30-19:58:3;1,65135E+15
272;10;4;3580;7387;308;77;2920;130;3;17;3;15;2022-04-30-19:58:4;1,65135E+15
273;10;4;3387;6824;228;49;2575;122;3;17;3;15;2022-04-30-19:58:5;1,65135E+15
274;10;5;3666;7671;180;45;272;33;3;18;3;15;2022-04-30-19:58:6;1,65135E+15
275;10;5;3713;7853;216;54;352;41;3;17;3;15;2022-04-30-19:58:7;1,65135E+15
276;5;2;2632;4691;4;1;0;0;2;15;1;11;2022-04-30-19:58:8;1,65135E+15
277;9;5;3208;6655;252;62;412;45;3;18;3;15;2022-04-30-19:58:9;1,65135E+15
278;13;6;3894;8117;424;102;1023;52;3;17;3;15;2022-04-30-19:58:10;1,65135E+14
279;8;3;3113;6616;116;28;196;21;2;15;1;11;2022-04-30-19:58:11;1,65135E+15
