ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
91;1;0;110;475;0;0;0;0;0;2;0;2;2022-04-30-3:33:6;1,65129E+15
92;0;0;97;464;0;0;0;0;0;1;0;2;2022-04-30-3:33:7;1,65129E+15
93;0;0;106;466;0;0;0;0;0;1;0;2;2022-04-30-3:33:8;1,65129E+15
94;0;0;107;481;0;0;0;0;0;2;0;2;2022-04-30-3:33:9;1,65129E+15
95;0;0;103;469;0;0;12;2;0;1;0;2;2022-04-30-3:33:10;1,65129E+14
96;1;0;101;471;0;0;0;0;0;1;0;2;2022-04-30-3:33:11;1,65129E+15
97;0;0;108;465;0;0;0;0;0;2;0;2;2022-04-30-3:33:12;1,65129E+15
98;0;0;98;454;0;0;0;0;0;1;0;2;2022-04-30-3:33:13;1,65129E+15
99;0;0;109;482;0;0;0;0;0;1;0;2;2022-04-30-3:33:14;1,65129E+15
100;0;0;104;473;0;0;12;2;0;2;0;2;2022-04-30-3:33:15;1,65129E+15
101;0;0;108;476;0;0;0;0;0;1;0;2;2022-04-30-3:33:16;1,65129E+15
102;0;0;99;452;0;0;0;0;0;1;0;2;2022-04-30-3:33:17;1,65129E+15
103;0;0;104;461;0;0;0;0;0;2;0;2;2022-04-30-3:33:18;1,65129E+15
104;0;0;104;473;0;0;8;1;0;1;0;2;2022-04-30-3:33:19;1,65129E+15
105;0;0;108;479;0;0;20;2;0;1;0;2;2022-04-30-3:33:20;1,65129E+14
106;1;0;103;462;0;0;0;0;0;2;0;2;2022-04-30-3:33:21;1,65129E+15
107;0;0;105;459;0;0;0;0;0;1;0;2;2022-04-30-3:33:22;1,65129E+15
108;1;0;102;461;0;0;0;0;0;1;0;2;2022-04-30-3:33:23;1,65129E+15
109;0;0;110;488;0;0;0;0;0;2;0;2;2022-04-30-3:33:24;1,65129E+15
110;0;0;107;475;0;0;12;2;0;1;0;2;2022-04-30-3:33:25;1,65129E+15
111;0;0;112;471;0;0;0;0;0;1;0;2;2022-04-30-3:33:26;1,65129E+15
112;0;0;105;476;0;0;0;0;0;2;0;2;2022-04-30-3:33:27;1,65129E+15
113;0;0;109;477;0;0;0;0;0;1;0;2;2022-04-30-3:33:28;1,65129E+15
114;0;0;106;474;0;0;0;0;0;1;0;2;2022-04-30-3:33:29;1,65129E+15
115;0;0;107;478;0;0;12;2;0;2;0;2;2022-04-30-3:33:30;1,65129E+14
116;0;0;106;472;0;0;0;0;0;1;0;2;2022-04-30-3:33:31;1,65129E+15
117;1;0;107;467;0;0;0;0;0;2;0;3;2022-04-30-3:33:32;1,65129E+15
118;0;0;102;463;0;0;0;0;0;2;0;2;2022-04-30-3:33:33;1,65129E+15
119;1;0;103;463;0;0;32;1;0;1;0;2;2022-04-30-3:33:34;1,65129E+15
120;0;0;102;469;0;0;24;2;0;1;0;2;2022-04-30-3:33:35;1,65129E+15
121;0;0;110;492;0;0;0;0;0;2;0;2;2022-04-30-3:33:36;1,65129E+15
122;1;0;122;476;0;0;0;0;0;7;1;11;2022-04-30-3:33:37;1,65129E+15
123;0;0;106;462;0;0;0;0;0;1;0;2;2022-04-30-3:33:38;1,65129E+15
124;0;0;111;495;0;0;16;4;0;2;0;1;2022-04-30-3:33:39;1,65129E+15
125;0;0;106;469;0;0;12;2;0;1;0;2;2022-04-30-3:33:40;1,65129E+14
126;1;0;103;460;0;0;0;0;0;1;0;2;2022-04-30-3:33:41;1,65129E+15
127;0;0;104;469;0;0;0;0;0;2;0;2;2022-04-30-3:33:42;1,65129E+15
128;0;0;104;462;0;0;0;0;0;1;0;2;2022-04-30-3:33:43;1,65129E+15
129;0;0;111;483;0;0;0;0;0;1;0;2;2022-04-30-3:33:44;1,65129E+15
130;0;0;104;483;0;0;12;2;0;2;0;2;2022-04-30-3:33:45;1,65129E+15
131;0;0;107;471;0;0;0;0;0;1;0;2;2022-04-30-3:33:46;1,65129E+15
132;0;0;97;451;0;0;0;0;0;1;0;2;2022-04-30-3:33:47;1,65129E+15
133;1;0;105;471;0;0;0;0;0;2;0;2;2022-04-30-3:33:48;1,65129E+15
134;0;0;110;484;0;0;0;0;0;2;0;2;2022-04-30-3:33:49;1,65129E+15
135;0;0;104;466;0;0;12;2;0;2;0;2;2022-04-30-3:33:50;1,65129E+14
136;0;0;104;471;0;0;0;0;0;3;0;2;2022-04-30-3:33:51;1,65129E+15
137;0;0;104;468;0;0;0;0;0;1;0;2;2022-04-30-3:33:52;1,65129E+15
138;0;0;100;457;0;0;0;0;0;1;0;2;2022-04-30-3:33:53;1,65129E+15
139;1;0;114;478;0;0;8;1;0;2;0;2;2022-04-30-3:33:54;1,65129E+15
140;0;0;107;473;0;0;20;2;0;1;0;2;2022-04-30-3:33:55;1,65129E+15
141;0;0;107;477;0;0;0;0;0;1;0;2;2022-04-30-3:33:56;1,65129E+15
142;0;0;104;460;0;0;0;0;0;3;0;2;2022-04-30-3:33:57;1,65129E+15
143;0;0;104;461;0;0;0;0;0;2;0;2;2022-04-30-3:33:58;1,65129E+15
144;0;0;104;472;0;0;0;0;0;2;0;2;2022-04-30-3:33:59;1,65129E+15
145;0;0;104;480;0;0;12;2;0;2;0;2;2022-04-30-3:34:0;16512896400
146;10;1;126;552;0;0;0;0;0;1;0;2;2022-04-30-3:34:1;1,65129E+15
147;0;0;108;461;0;0;0;0;0;2;0;3;2022-04-30-3:34:2;1,65129E+15
148;0;0;102;471;0;0;0;0;0;2;0;2;2022-04-30-3:34:3;1,65129E+15
149;1;0;106;475;0;0;0;0;0;1;0;2;2022-04-30-3:34:4;1,65129E+15
150;0;0;109;485;0;0;16;2;0;1;0;2;2022-04-30-3:34:5;1,65129E+15
151;1;0;119;492;0;0;0;0;0;4;0;4;2022-04-30-3:34:6;1,65129E+15
152;0;0;104;462;0;0;0;0;0;1;0;1;2022-04-30-3:34:7;1,65129E+15
153;0;0;102;462;0;0;0;0;0;1;0;2;2022-04-30-3:34:8;1,65129E+15
154;0;0;106;482;0;0;0;0;0;2;0;2;2022-04-30-3:34:9;1,65129E+15
155;0;0;107;475;0;0;12;2;0;1;0;2;2022-04-30-3:34:10;1,65129E+14
156;1;0;107;469;0;0;0;0;0;3;1;4;2022-04-30-3:34:11;1,65129E+15
157;0;0;109;466;0;0;0;0;0;2;0;2;2022-04-30-3:34:12;1,65129E+15
158;1;0;100;440;0;0;0;0;0;1;0;2;2022-04-30-3:34:13;1,65129E+15
