ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
130;2;1;125;354;0;0;12;2;0;7;1;11;2022-04-30-19:55:43;1,65135E+15
131;1;0;110;323;0;0;0;0;0;7;1;11;2022-04-30-19:55:44;1,65135E+15
132;1;1;121;346;0;0;0;0;1;8;1;11;2022-04-30-19:55:45;1,65135E+15
133;2;1;113;329;0;0;0;0;0;7;1;11;2022-04-30-19:55:46;1,65135E+15
134;0;0;116;333;0;0;0;0;0;7;2;11;2022-04-30-19:55:47;1,65135E+15
135;2;1;118;356;0;0;12;2;1;8;1;11;2022-04-30-19:55:48;1,65135E+15
136;1;1;117;341;0;0;8;1;0;7;1;11;2022-04-30-19:55:49;1,65135E+15
137;2;0;121;340;0;0;0;0;1;8;1;12;2022-04-30-19:55:50;1,65135E+14
138;2;1;116;335;0;0;0;0;1;9;1;11;2022-04-30-19:55:51;1,65135E+15
139;1;0;114;341;0;0;0;0;0;7;1;11;2022-04-30-19:55:52;1,65135E+15
140;0;0;117;348;0;0;24;3;0;7;1;11;2022-04-30-19:55:53;1,65135E+15
141;2;1;119;328;0;0;0;0;1;9;1;11;2022-04-30-19:55:54;1,65135E+15
142;1;0;120;354;0;0;0;0;0;7;1;11;2022-04-30-19:55:55;1,65135E+15
143;1;0;121;341;0;0;0;0;0;7;1;11;2022-04-30-19:55:56;1,65135E+15
144;1;1;115;322;0;0;0;0;1;8;1;11;2022-04-30-19:55:57;1,65135E+15
145;1;0;120;348;0;0;12;2;0;7;1;11;2022-04-30-19:55:58;1,65135E+15
146;0;0;116;331;0;0;0;0;0;7;1;11;2022-04-30-19:55:59;1,65135E+15
147;1;0;119;342;0;0;0;0;1;8;1;11;2022-04-30-19:56:0;16513485600
148;12;2;138;426;0;0;0;0;0;7;1;11;2022-04-30-19:56:1;1,65135E+15
149;1;0;110;338;0;0;0;0;0;7;1;11;2022-04-30-19:56:2;1,65135E+15
150;1;0;110;348;0;0;16;2;0;5;1;5;2022-04-30-19:56:3;1,65135E+15
151;1;0;108;313;0;0;0;0;0;6;1;10;2022-04-30-19:56:4;1,65135E+15
152;1;0;119;327;0;0;0;0;0;7;1;11;2022-04-30-19:56:5;1,65135E+15
153;1;0;117;338;0;0;0;0;1;8;1;11;2022-04-30-19:56:6;1,65135E+15
154;1;1;117;330;0;0;0;0;0;7;1;11;2022-04-30-19:56:7;1,65135E+15
155;0;0;119;362;0;0;12;2;0;7;1;11;2022-04-30-19:56:8;1,65135E+15
156;1;0;127;347;0;0;16;4;1;9;2;12;2022-04-30-19:56:9;1,65135E+15
157;1;0;114;336;0;0;0;0;0;7;1;11;2022-04-30-19:56:10;1,65135E+14
