interface,rx_bytes,tx_bytes,TX_rx_packets,tx_packets
ens38,85501385,124893638,491385,525055
ens38,85501565,124893836,491388,525058
ens38,85501565,124893836,491388,525058
ens38,85501565,124893836,491388,525058
ens38,85501565,124893836,491388,525058
ens38,85501565,124893836,491388,525058
ens38,85501625,124893902,491389,525059
ens38,85501625,124893902,491389,525059
ens38,85501625,124893902,491389,525059
ens38,85501625,124893902,491389,525059
ens38,85501625,124893902,491389,525059
ens38,85501805,124894100,491392,525062
ens38,85501805,124894100,491392,525062
ens38,85501805,124894100,491392,525062
ens38,85501805,124894100,491392,525062
ens38,85501805,124894100,491392,525062
ens38,85503997,124895404,491404,525072
ens38,85505107,124897220,491408,525076
ens38,85506031,124897562,491415,525081
ens38,85507141,124899318,491419,525084
ens38,85507141,124899318,491419,525084
ens38,85507141,124899318,491419,525084
ens38,85507141,124899318,491419,525084
ens38,85507141,124899318,491419,525084
ens38,85507141,124899318,491419,525084
ens38,85507141,124899318,491419,525084
ens38,85507141,124899318,491419,525084
ens38,85507201,124899384,491420,525085
ens38,85507201,124899384,491420,525085
ens38,85507381,124899582,491423,525088
ens38,85507381,124899582,491423,525088
ens38,85507381,124899582,491423,525088
ens38,85507381,124899582,491423,525088
ens38,85507381,124899582,491423,525088
ens38,85507381,124899582,491423,525088
ens38,85507381,124899582,491423,525088
ens38,85507381,124899582,491423,525088
ens38,85507441,124899648,491424,525089
ens38,85507441,124899648,491424,525089
ens38,85507621,124899846,491427,525092
ens38,85507621,124899846,491427,525092
ens38,85508829,124900742,491431,525096
ens38,85508829,124900742,491431,525096
ens38,85508829,124900742,491431,525096
ens38,85508829,124900742,491431,525096
ens38,85508829,124900742,491431,525096
ens38,85508829,124900742,491431,525096
ens38,85508829,124900742,491431,525096
ens38,85508829,124900742,491431,525096
ens38,85508889,124900808,491432,525097
ens38,85508889,124900808,491432,525097
ens38,85509069,124901006,491435,525100
ens38,85509069,124901006,491435,525100
ens38,85509069,124901006,491435,525100
ens38,85509069,124901006,491435,525100
ens38,85509069,124901006,491435,525100
ens38,85509069,124901006,491435,525100
ens38,85509069,124901006,491435,525100
ens38,85509069,124901006,491435,525100
ens38,85509129,124901072,491436,525101
ens38,85509129,124901072,491436,525101
ens38,85509309,124901270,491439,525104
ens38,85509309,124901270,491439,525104
ens38,85509309,124901270,491439,525104
ens38,85509309,124901270,491439,525104
ens38,85509309,124901270,491439,525104
ens38,85510517,124902166,491443,525108
ens38,85510517,124902166,491443,525108
ens38,85510517,124902166,491443,525108
ens38,85510517,124902166,491443,525108
ens38,85510517,124902166,491443,525108
ens38,85510577,124902232,491444,525109
ens38,85510577,124902232,491444,525109
ens38,85510577,124902232,491444,525109
ens38,85510577,124902232,491444,525109
ens38,85510577,124902232,491444,525109
ens38,85510817,124902490,491448,525113
ens38,85511741,124902832,491455,525118
ens38,85512851,124904649,491459,525122
ens38,85513775,124904991,491466,525127
ens38,85515005,124912719,491472,525135
ens38,85515005,124912719,491472,525135
ens38,85515005,124912719,491472,525135
ens38,85515005,124912719,491472,525135
ens38,85515005,124912719,491472,525135
ens38,85515005,124912719,491472,525135
ens38,85515005,124912719,491472,525135
ens38,85515005,124912719,491472,525135
ens38,85515065,124912785,491473,525136
ens38,85515065,124912785,491473,525136
ens38,85515245,124912983,491476,525139
ens38,85516453,124913879,491480,525143
ens38,85516453,124913879,491480,525143
ens38,85516453,124913879,491480,525143
ens38,85516453,124913879,491480,525143
ens38,85516453,124913879,491480,525143
ens38,85516453,124913879,491480,525143
ens38,85516453,124913879,491480,525143
ens38,85516453,124913879,491480,525143
ens38,85516453,124913879,491480,525143
ens38,85516513,124913945,491481,525144
ens38,85516693,124914143,491484,525147
ens38,85516693,124914143,491484,525147
ens38,85516693,124914143,491484,525147
ens38,85516693,124914143,491484,525147
ens38,85516693,124914143,491484,525147
ens38,85516693,124914143,491484,525147
ens38,85516693,124914143,491484,525147
ens38,85516693,124914143,491484,525147
ens38,85516693,124914143,491484,525147
ens38,85516753,124914209,491485,525148
ens38,85516933,124914407,491488,525151
ens38,85516933,124914407,491488,525151
ens38,85516933,124914407,491488,525151
ens38,85516933,124914407,491488,525151
ens38,85516933,124914407,491488,525151
ens38,85518141,124915303,491492,525155
ens38,85518141,124915303,491492,525155
ens38,85518141,124915303,491492,525155
ens38,85518141,124915303,491492,525155
ens38,85518141,124915303,491492,525155
ens38,85518201,124915369,491493,525156
ens38,85518201,124915369,491493,525156
ens38,85518201,124915369,491493,525156
ens38,85518201,124915369,491493,525156
ens38,85518201,124915369,491493,525156
ens38,85518441,124915627,491497,525160
ens38,85518441,124915627,491497,525160
ens38,85518441,124915627,491497,525160
ens38,85518441,124915627,491497,525160
ens38,85518441,124915627,491497,525160
ens38,85518501,124915693,491498,525161
ens38,85518501,124915693,491498,525161
ens38,85518501,124915693,491498,525161
ens38,85518501,124915693,491498,525161
ens38,85518501,124915693,491498,525161
ens38,85518681,124915891,491501,525164
ens38,85519604,124916233,491508,525169
ens38,85519604,124916233,491508,525169
ens38,85521638,124918390,491519,525178
ens38,85522748,124920206,491523,525182
ens38,85523956,124921041,491527,525185
ens38,85523956,124921041,491527,525185
ens38,85523956,124921041,491527,525185
ens38,85523956,124921041,491527,525185
ens38,85523956,124921041,491527,525185
ens38,85523956,124921041,491527,525185
ens38,85523956,124921041,491527,525185
ens38,85523956,124921041,491527,525185
ens38,85523956,124921041,491527,525185
ens38,85524016,124921107,491528,525186
ens38,85524196,124921305,491531,525189
ens38,85524196,124921305,491531,525189
ens38,85524196,124921305,491531,525189
ens38,85524196,124921305,491531,525189
ens38,85524196,124921305,491531,525189
ens38,85524196,124921305,491531,525189
ens38,85524196,124921305,491531,525189
ens38,85524196,124921305,491531,525189
ens38,85524196,124921305,491531,525189
ens38,85524256,124921371,491532,525190
ens38,85524436,124921569,491535,525193
ens38,85524436,124921569,491535,525193
ens38,85524436,124921569,491535,525193
ens38,85524436,124921569,491535,525193
ens38,85524436,124921569,491535,525193
ens38,85525644,124922466,491539,525197
ens38,85525828,124922674,491541,525199
ens38,85525828,124922674,491541,525199
ens38,85525828,124922674,491541,525199
ens38,85525828,124922674,491541,525199
ens38,85525888,124922740,491542,525200
ens38,85526008,124922860,491544,525202
ens38,85526008,124922860,491544,525202
ens38,85526008,124922860,491544,525202
ens38,85526008,124922860,491544,525202
ens38,85526248,124923118,491548,525206
ens38,85526248,124923118,491548,525206
ens38,85526248,124923118,491548,525206
ens38,85526248,124923118,491548,525206
ens38,85526248,124923118,491548,525206
ens38,85526308,124923184,491549,525207
ens38,85526308,124923184,491549,525207
ens38,85526308,124923184,491549,525207
ens38,85526308,124923184,491549,525207
ens38,85526458,124929578,491551,525215
ens38,85526638,124929776,491554,525218
ens38,85526638,124929776,491554,525218
ens38,85526638,124929776,491554,525218
ens38,85526638,124929776,491554,525218
ens38,85526638,124929776,491554,525218
ens38,85527846,124930738,491558,525223
ens38,85527906,124930738,491559,525223
ens38,85527906,124930738,491559,525223
ens38,85527906,124930738,491559,525223
ens38,85527906,124930738,491559,525223
ens38,85527966,124930804,491560,525224
ens38,85527966,124930804,491560,525224
ens38,85528891,124931146,491567,525229
ens38,85530001,124932964,491571,525233
ens38,85530926,124933306,491578,525238
ens38,85532036,124935064,491582,525241
ens38,85532036,124935064,491582,525241
ens38,85532036,124935064,491582,525241
ens38,85532036,124935064,491582,525241
ens38,85532036,124935064,491582,525241
ens38,85532036,124935064,491582,525241
ens38,85532036,124935064,491582,525241
ens38,85532036,124935064,491582,525241
ens38,85532096,124935130,491583,525242
ens38,85532096,124935130,491583,525242
ens38,85532276,124935328,491586,525245
ens38,85532276,124935328,491586,525245
ens38,85532276,124935328,491586,525245
ens38,85532276,124935328,491586,525245
ens38,85532276,124935328,491586,525245
ens38,85533364,124936224,491588,525249
ens38,85533484,124936224,491590,525249
ens38,85533484,124936224,491590,525249
ens38,85533484,124936224,491590,525249
ens38,85533484,124936224,491590,525249
ens38,85533544,124936290,491591,525250
ens38,85533544,124936290,491591,525250
ens38,85533544,124936290,491591,525250
ens38,85533544,124936290,491591,525250
ens38,85533544,124936290,491591,525250
ens38,85533724,124936488,491594,525253
ens38,85533724,124936488,491594,525253
ens38,85533724,124936488,491594,525253
ens38,85533724,124936488,491594,525253
ens38,85533724,124936488,491594,525253
ens38,85533784,124936554,491595,525254
ens38,85533784,124936554,491595,525254
ens38,85533784,124936554,491595,525254
ens38,85533784,124936554,491595,525254
ens38,85533784,124936554,491595,525254
ens38,85533964,124936752,491598,525257
ens38,85533964,124936752,491598,525257
ens38,85533964,124936752,491598,525257
ens38,85533964,124936752,491598,525257
ens38,85533964,124936752,491598,525257
ens38,85535112,124937714,491601,525262
ens38,85535232,124937714,491603,525262
ens38,85535232,124937714,491603,525262
ens38,85535232,124937714,491603,525262
ens38,85535232,124937714,491603,525262
ens38,85535292,124937780,491604,525263
ens38,85535292,124937780,491604,525263
ens38,85535292,124937780,491604,525263
ens38,85535292,124937780,491604,525263
ens38,85535292,124937780,491604,525263
ens38,85535472,124937978,491607,525266
ens38,85535472,124937978,491607,525266
ens38,85535472,124937978,491607,525266
ens38,85535472,124937978,491607,525266
ens38,85535472,124937978,491607,525266
ens38,85535532,124938044,491608,525267
ens38,85535532,124938044,491608,525267
ens38,85535532,124938044,491608,525267
ens38,85536456,124938386,491615,525272
ens38,85538489,124940545,491626,525281
ens38,85539599,124942359,491630,525285
ens38,85539599,124942359,491630,525285
ens38,85539599,124942359,491630,525285
ens38,85539599,124942359,491630,525285
ens38,85539599,124942359,491630,525285
ens38,85540687,124943194,491632,525288
ens38,85540807,124943194,491634,525288
ens38,85540807,124943194,491634,525288
ens38,85540807,124943194,491634,525288
ens38,85540807,124943194,491634,525288
ens38,85540867,124943260,491635,525289
ens38,85540867,124943260,491635,525289
ens38,85540867,124943260,491635,525289
ens38,85540867,124943260,491635,525289
ens38,85540867,124943260,491635,525289
ens38,85541047,124943458,491638,525292
ens38,85541047,124943458,491638,525292
ens38,85541047,124943458,491638,525292
ens38,85541047,124943458,491638,525292
ens38,85541047,124943458,491638,525292
ens38,85541107,124943524,491639,525293
ens38,85541107,124943524,491639,525293
ens38,85541107,124943524,491639,525293
ens38,85541107,124943524,491639,525293
ens38,85541107,124943524,491639,525293
ens38,85541287,124943722,491642,525296
ens38,85541287,124943722,491642,525296
ens38,85541287,124943722,491642,525296
ens38,85541287,124943722,491642,525296
ens38,85541407,124949634,491644,525300
ens38,85541467,124949700,491645,525301
ens38,85542675,124950596,491649,525305
ens38,85542675,124950596,491649,525305
ens38,85542675,124950596,491649,525305
ens38,85542675,124950596,491649,525305
ens38,85542735,124950662,491650,525306
ens38,85542735,124950662,491650,525306
ens38,85542735,124950662,491650,525306
ens38,85542735,124950662,491650,525306
ens38,85542735,124950662,491650,525306
ens38,85542735,124950662,491650,525306
ens38,85542975,124950920,491654,525310
ens38,85542975,124950920,491654,525310
ens38,85542975,124950920,491654,525310
ens38,85542975,124950920,491654,525310
ens38,85543035,124950986,491655,525311
ens38,85543035,124950986,491655,525311
ens38,85543035,124950986,491655,525311
ens38,85543035,124950986,491655,525311
ens38,85543035,124950986,491655,525311
ens38,85543035,124950986,491655,525311
ens38,85543215,124951184,491658,525314
ens38,85543215,124951184,491658,525314
ens38,85543215,124951184,491658,525314
ens38,85543215,124951184,491658,525314
ens38,85543275,124951250,491659,525315
ens38,85544483,124952146,491663,525319
ens38,85544483,124952146,491663,525319
ens38,85545407,124952488,491670,525324
ens38,85546517,124954304,491674,525328
ens38,85547441,124954646,491681,525333
ens38,85547441,124954646,491681,525333
ens38,85548551,124956402,491685,525336
ens38,85548551,124956402,491685,525336
ens38,85548551,124956402,491685,525336
ens38,85548551,124956402,491685,525336
ens38,85548551,124956402,491685,525336
ens38,85548551,124956402,491685,525336
ens38,85548551,124956402,491685,525336
ens38,85548611,124956468,491686,525337
ens38,85548611,124956468,491686,525337
ens38,85548611,124956468,491686,525337
ens38,85548791,124956666,491689,525340
ens38,85548791,124956666,491689,525340
ens38,85548791,124956666,491689,525340
ens38,85548791,124956666,491689,525340
ens38,85548791,124956666,491689,525340
ens38,85548791,124956666,491689,525340
ens38,85548791,124956666,491689,525340
ens38,85548851,124956732,491690,525341
ens38,85548851,124956732,491690,525341
ens38,85550059,124957628,491694,525345
ens38,85550119,124957694,491695,525346
ens38,85550119,124957694,491695,525346
ens38,85550119,124957694,491695,525346
ens38,85550119,124957694,491695,525346
ens38,85550119,124957694,491695,525346
ens38,85550119,124957694,491695,525346
ens38,85550119,124957694,491695,525346
ens38,85550119,124957694,491695,525346
ens38,85550119,124957694,491695,525346
ens38,85550299,124957892,491698,525349
ens38,85550359,124957958,491699,525350
ens38,85550359,124957958,491699,525350
ens38,85550359,124957958,491699,525350
ens38,85550359,124957958,491699,525350
ens38,85550359,124957958,491699,525350
ens38,85550359,124957958,491699,525350
ens38,85550359,124957958,491699,525350
ens38,85550359,124957958,491699,525350
ens38,85550359,124957958,491699,525350
ens38,85550539,124958156,491702,525353
ens38,85550599,124958222,491703,525354
ens38,85550599,124958222,491703,525354
ens38,85550599,124958222,491703,525354
ens38,85550599,124958222,491703,525354
ens38,85551807,124959118,491707,525358
ens38,85551807,124959118,491707,525358
ens38,85551807,124959118,491707,525358
ens38,85551807,124959118,491707,525358
ens38,85551807,124959118,491707,525358
ens38,85551867,124959184,491708,525359
ens38,85551867,124959184,491708,525359
ens38,85551867,124959184,491708,525359
ens38,85551867,124959184,491708,525359
ens38,85551867,124959184,491708,525359
ens38,85552047,124959382,491711,525362
ens38,85552047,124959382,491711,525362
ens38,85552319,124959382,491712,525362
ens38,85553221,124959724,491719,525367
ens38,85555235,124961839,491730,525376
ens38,85556345,124963615,491734,525380
ens38,85556345,124963615,491734,525380
ens38,85556345,124963615,491734,525380
ens38,85556345,124963615,491734,525380
ens38,85556345,124963615,491734,525380
ens38,85556345,124963615,491734,525380
ens38,85556345,124963615,491734,525380
ens38,85556345,124963615,491734,525380
ens38,85556345,124963615,491734,525380
ens38,85556405,124963681,491735,525381
ens38,85557673,124964642,491740,525386
ens38,85557673,124964642,491740,525386
ens38,85557673,124964642,491740,525386
ens38,85557793,124970500,491742,525389
ens38,85557793,124970500,491742,525389
ens38,85557793,124970500,491742,525389
ens38,85557793,124970500,491742,525389
ens38,85557793,124970500,491742,525389
ens38,85557793,124970500,491742,525389
ens38,85557793,124970500,491742,525389
ens38,85558033,124970764,491746,525393
ens38,85558033,124970764,491746,525393
ens38,85558033,124970764,491746,525393
ens38,85558033,124970764,491746,525393
ens38,85558033,124970764,491746,525393
ens38,85558033,124970764,491746,525393
ens38,85558033,124970764,491746,525393
ens38,85558033,124970764,491746,525393
ens38,85558033,124970764,491746,525393
ens38,85558033,124970764,491746,525393
ens38,85558273,124971028,491750,525397
ens38,85558273,124971028,491750,525397
ens38,85558273,124971549,491750,525399
ens38,85558273,124971549,491750,525399
ens38,85558273,124971549,491750,525399
ens38,85559481,124972445,491754,525403
ens38,85559481,124972445,491754,525403
ens38,85559481,124972445,491754,525403
ens38,85559481,124972445,491754,525403
ens38,85559481,124972445,491754,525403
ens38,85559541,124972511,491755,525404
ens38,85559541,124972511,491755,525404
ens38,85559541,124972511,491755,525404
ens38,85559541,124972511,491755,525404
ens38,85559541,124972511,491755,525404
ens38,85559721,124972709,491758,525407
ens38,85559721,124972709,491758,525407
ens38,85559721,124972709,491758,525407
ens38,85559721,124972709,491758,525407
ens38,85559721,124972709,491758,525407
ens38,85559781,124972775,491759,525408
ens38,85559781,124972775,491759,525408
