interface,rx_bytes,tx_bytes,TX_rx_packets,tx_packets
ens38,76246559,115030975,438255,473144
ens38,76248593,115033133,438266,473153
ens38,76249945,115035158,438273,473160
ens38,76250627,115035290,438277,473162
ens38,76252660,115037448,438288,473171
ens38,76254694,115039603,438299,473180
ens38,76256727,115041761,438310,473189
ens38,76257837,115043574,438314,473193
ens38,76258760,115043916,438321,473198
ens38,76260794,115046072,438332,473207
ens38,76262828,115048229,438343,473216
ens38,76264862,115050388,438354,473225
ens38,76265972,115052203,438358,473229
ens38,76268104,115053439,438369,473238
ens38,76270138,115055497,438380,473247
ens38,76271062,115055839,438387,473252
ens38,76273095,115057997,438398,473261
ens38,76273095,115058847,438398,473262
ens38,76275129,115060153,438409,473270
ens38,76277163,115062311,438420,473279
ens38,76279197,115064468,438431,473288
ens38,76280055,115064810,438437,473293
ens38,76281231,115066524,438442,473297
ens38,76282155,115066866,438449,473302
ens38,76284189,115069024,438460,473311
ens38,76285299,115070841,438464,473315
ens38,76286222,115071183,438471,473320
ens38,76288255,115073239,438482,473329
ens38,76289177,115073581,438489,473334
ens38,76291211,115075735,438500,473343
ens38,76292321,115077551,438504,473347
ens38,76293245,115077893,438511,473352
ens38,76295279,115079950,438522,473361
ens38,76296202,115080292,438529,473366
ens38,76298236,115082284,438540,473374
ens38,76298236,115082344,438540,473375
ens38,76299159,115082686,438547,473380
ens38,76301193,115084742,438558,473389
ens38,76303325,115085979,438569,473398
ens38,76304249,115087172,438576,473404
ens38,76305359,115088137,438580,473407
ens38,76307392,115090295,438591,473416
ens38,76309426,115092451,438602,473425
ens38,76310610,115094340,438607,473430
ens38,76311461,115094608,438613,473434
ens38,76313495,115096664,438624,473443
ens38,76314418,115097006,438631,473448
ens38,76316451,115099162,438642,473457
ens38,76317561,115100976,438646,473461
ens38,76318485,115101318,438653,473466
ens38,76320518,115103476,438664,473475
ens38,76322552,115105631,438675,473484
ens38,76324585,115107789,438686,473493
ens38,76325695,115109602,438690,473497
ens38,76326619,115109944,438697,473502
ens38,76328653,115112102,438708,473511
ens38,76330687,115114260,438719,473520
ens38,76331611,115114602,438726,473525
ens38,76332721,115116418,438730,473529
ens38,76334755,115118575,438741,473538
ens38,76336789,115120733,438752,473547
ens38,76338823,115122890,438763,473556
ens38,76338823,115122890,438763,473556
ens38,76342065,115125942,438778,473569
ens38,76344099,115128099,438789,473578
ens38,76346132,115130257,438800,473587
ens38,76347242,115132070,438804,473591
ens38,76348166,115132412,438811,473596
ens38,76350200,115134570,438822,473605
ens38,76352234,115136727,438833,473614
ens38,76354267,115138885,438844,473623
ens38,76355377,115140698,438848,473627
ens38,76356301,115141040,438855,473632
ens38,76358335,115143198,438866,473641
ens38,76360369,115145355,438877,473650
ens38,76361293,115145697,438884,473655
ens38,76362958,115149269,438890,473662
ens38,76364437,115149671,438899,473668
ens38,76366470,115151829,438910,473677
ens38,76368503,115153984,438921,473686
ens38,76369425,115154326,438928,473691
ens38,76370535,115156140,438932,473695
ens38,76372568,115158293,438943,473704
ens38,76374601,115160449,438954,473713
ens38,76375953,115162472,438961,473720
ens38,76376727,115162708,438966,473723
ens38,76378761,115164866,438977,473732
ens38,76380795,115167023,438988,473741
ens38,76384037,115170014,439003,473753
ens38,76385147,115171829,439007,473757
ens38,76386071,115172171,439014,473762
ens38,76388165,115180037,439026,473773
ens38,76389089,115180379,439033,473778
ens38,76391123,115182537,439044,473787
ens38,76391123,115182537,439044,473787
ens38,76391365,115182677,439047,473789
