interface,rx_bytes,tx_bytes,TX_rx_packets,tx_packets
ens38,82626624,121869046,475469,507025
ens38,82626624,121869046,475469,507025
ens38,82626624,121869046,475469,507025
ens38,82626624,121869046,475469,507025
ens38,82626624,121869046,475469,507025
ens38,82626624,121869046,475469,507025
ens38,82626624,121869046,475469,507025
ens38,82626744,121869178,475471,507027
ens38,82626744,121869178,475471,507027
ens38,82626744,121869178,475471,507027
ens38,82626744,121869178,475471,507027
ens38,82626744,121869178,475471,507027
ens38,82626744,121869178,475471,507027
ens38,82626744,121869178,475471,507027
ens38,82626744,121869178,475471,507027
ens38,82627655,121869520,475478,507032
ens38,82627655,121869520,475478,507032
ens38,82629616,121871719,475488,507042
ens38,82629616,121871719,475488,507042
ens38,82630666,121873510,475491,507046
ens38,82630666,121873510,475491,507046
ens38,82630666,121873510,475491,507046
ens38,82631814,121874405,475494,507050
ens38,82631814,121874405,475494,507050
ens38,82631814,121874405,475494,507050
ens38,82631814,121874405,475494,507050
ens38,82631814,121874405,475494,507050
ens38,82631814,121874405,475494,507050
ens38,82631814,121874405,475494,507050
ens38,82631814,121874405,475494,507050
ens38,82631814,121874405,475494,507050
ens38,82631814,121874405,475494,507050
ens38,82631934,121874537,475496,507052
ens38,82631934,121874537,475496,507052
ens38,82631934,121874537,475496,507052
ens38,82631934,121874537,475496,507052
ens38,82631934,121874537,475496,507052
ens38,82631934,121874537,475496,507052
ens38,82631934,121874537,475496,507052
ens38,82631934,121874537,475496,507052
ens38,82631934,121874537,475496,507052
ens38,82631934,121874537,475496,507052
ens38,82632054,121874669,475498,507054
ens38,82632054,121874669,475498,507054
ens38,82632054,121874669,475498,507054
ens38,82632054,121874669,475498,507054
ens38,82632968,121875011,475505,507059
ens38,82635106,121877640,475510,507066
ens38,82636020,121877982,475517,507071
ens38,82637190,121885690,475522,507079
ens38,82637190,121885690,475522,507079
ens38,82637190,121885690,475522,507079
ens38,82637190,121885690,475522,507079
ens38,82637190,121885690,475522,507079
ens38,82637190,121885690,475522,507079
ens38,82637190,121885690,475522,507079
ens38,82637190,121885690,475522,507079
ens38,82637250,121885756,475523,507080
ens38,82637250,121885756,475523,507080
ens38,82637310,121885822,475524,507081
ens38,82637310,121885822,475524,507081
ens38,82637310,121885822,475524,507081
ens38,82637310,121885822,475524,507081
ens38,82637310,121885822,475524,507081
ens38,82637310,121885822,475524,507081
ens38,82637310,121885822,475524,507081
ens38,82637310,121885822,475524,507081
ens38,82637370,121885888,475525,507082
ens38,82637370,121885888,475525,507082
ens38,82637430,121885954,475526,507083
ens38,82637430,121885954,475526,507083
ens38,82637430,121885954,475526,507083
ens38,82638578,121886850,475529,507087
ens38,82638578,121886850,475529,507087
ens38,82638578,121886850,475529,507087
ens38,82638578,121886850,475529,507087
ens38,82639486,121887192,475536,507092
ens38,82639486,121887192,475536,507092
ens38,82640476,121888976,475538,507096
ens38,82641385,121889396,475545,507102
ens38,82642375,121891182,475547,507106
ens38,82642375,121891182,475547,507106
ens38,82642435,121891248,475548,507107
ens38,82642435,121891248,475548,507107
