cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,data,Time
0,0,107,480,0,0,0,0,1,3,0,2,2022-04-30,01:13:56
1,0,104,463,0,0,0,0,0,2,0,2,2022-04-30,01:13:57
0,0,96,452,0,0,0,0,0,1,0,2,2022-04-30,01:13:58
0,0,110,490,0,0,0,0,0,2,0,2,2022-04-30,01:13:59
0,0,110,469,0,0,12,2,0,5,0,2,2022-04-30,01:14:00
9,1,127,549,0,0,0,0,0,2,0,2,2022-04-30,01:14:01
0,0,103,472,0,0,0,0,0,2,0,2,2022-04-30,01:14:02
0,0,110,466,0,0,0,0,0,3,0,3,2022-04-30,01:14:03
0,0,105,468,0,0,0,0,0,1,0,2,2022-04-30,01:14:04
0,0,114,487,0,0,16,2,0,1,0,2,2022-04-30,01:14:05
1,0,112,483,0,0,0,0,0,2,0,2,2022-04-30,01:14:06
0,0,97,447,0,0,8,1,0,1,0,2,2022-04-30,01:14:07
0,0,97,455,0,0,0,0,0,1,0,2,2022-04-30,01:14:08
0,0,108,476,0,0,0,0,0,2,0,2,2022-04-30,01:14:09
0,0,99,463,0,0,24,3,0,1,0,2,2022-04-30,01:14:10
1,0,96,464,0,0,0,0,0,1,0,2,2022-04-30,01:14:11
0,0,99,453,0,0,12,3,0,2,0,2,2022-04-30,01:14:12
1,0,104,452,0,0,0,0,0,1,0,2,2022-04-30,01:14:13
0,0,102,458,0,0,0,0,0,1,0,2,2022-04-30,01:14:14
1,0,110,484,0,0,12,2,0,2,0,2,2022-04-30,01:14:15
0,0,101,462,0,0,0,0,0,1,0,2,2022-04-30,01:14:16
0,0,108,480,0,0,0,0,0,1,0,2,2022-04-30,01:14:17
0,0,100,459,0,0,0,0,0,2,0,2,2022-04-30,01:14:18
0,0,110,483,0,0,0,0,0,2,0,2,2022-04-30,01:14:19
0,0,110,466,0,0,12,2,0,4,0,2,2022-04-30,01:14:20
1,0,104,459,0,0,0,0,0,3,0,2,2022-04-30,01:14:21
0,0,104,473,0,0,0,0,0,2,0,2,2022-04-30,01:14:22
0,0,101,460,0,0,0,0,0,1,0,2,2022-04-30,01:14:23
0,0,103,468,0,0,0,0,0,2,0,2,2022-04-30,01:14:24
0,0,108,470,0,0,12,2,0,1,0,2,2022-04-30,01:14:25
0,0,108,470,0,0,0,0,0,1,0,2,2022-04-30,01:14:26
0,0,106,470,0,0,0,0,0,2,0,2,2022-04-30,01:14:27
0,0,95,443,0,0,0,0,0,1,0,2,2022-04-30,01:14:28
0,0,104,473,0,0,0,0,0,1,0,2,2022-04-30,01:14:29
0,0,95,443,0,0,0,0,0,2,0,2,2022-04-30,01:14:30
2,1,110,482,0,0,12,2,0,1,0,2,2022-04-30,01:14:31
1,0,110,468,0,0,32,1,0,1,0,2,2022-04-30,01:14:32
0,0,108,465,0,0,0,0,0,3,0,3,2022-04-30,01:14:33
0,0,100,456,0,0,0,0,0,1,0,2,2022-04-30,01:14:34
0,0,105,468,0,0,0,0,0,1,0,2,2022-04-30,01:14:35
0,0,119,491,0,0,24,2,0,4,0,4,2022-04-30,01:14:36
0,0,109,474,0,0,0,0,0,1,0,2,2022-04-30,01:14:37
0,0,98,460,0,0,0,0,0,1,0,2,2022-04-30,01:14:38
0,0,112,493,0,0,0,0,0,3,0,2,2022-04-30,01:14:39
0,0,105,461,0,0,0,0,0,3,0,2,2022-04-30,01:14:40
1,0,110,465,0,0,0,0,0,5,0,4,2022-04-30,01:14:41
0,0,106,470,0,0,16,3,0,3,0,2,2022-04-30,01:14:42
0,0,100,460,0,0,0,0,0,1,0,2,2022-04-30,01:14:43
0,0,109,483,0,0,0,0,0,1,0,2,2022-04-30,01:14:44
0,0,105,476,0,0,0,0,0,2,0,2,2022-04-30,01:14:45
1,0,101,463,0,0,0,0,0,1,0,2,2022-04-30,01:14:46
0,0,113,476,0,0,12,2,0,1,0,2,2022-04-30,01:14:47
0,0,102,464,0,0,0,0,0,2,0,2,2022-04-30,01:14:48
0,0,113,489,0,0,0,0,0,1,0,2,2022-04-30,01:14:49
0,0,101,459,0,0,0,0,0,1,0,2,2022-04-30,01:14:50
