cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,data,Time
5,2,2140,3947,4,1,136,5,0,2,0,1,2022-04-30,23:32:35
6,3,2491,4839,92,5,484,80,0,1,0,1,2022-04-30,23:32:36
8,4,2562,4824,8,2,0,0,0,1,0,1,2022-04-30,23:32:37
9,5,3525,5456,4499,612,0,0,0,2,0,1,2022-04-30,23:32:38
7,5,2518,4616,8,2,0,0,0,1,0,1,2022-04-30,23:32:39
8,3,2442,4462,4,1,693,27,0,1,0,1,2022-04-30,23:32:40
5,2,2313,4126,4,1,0,0,0,4,0,3,2022-04-30,23:32:41
4,2,2075,3569,4,1,0,0,0,1,0,1,2022-04-30,23:32:42
4,1,2327,4154,16,4,0,0,0,1,0,1,2022-04-30,23:32:43
4,2,1933,3389,0,0,36,5,0,2,0,1,2022-04-30,23:32:44
7,3,2937,5698,436,43,324,18,0,1,0,1,2022-04-30,23:32:45
7,3,2599,4884,0,0,132,6,0,1,0,1,2022-04-30,23:32:46
