cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,data,Time
0,0,73,289,0,0,0,0,0,1,0,2,2022-04-30,00:34:08
1,0,81,296,0,0,0,0,0,2,0,2,2022-04-30,00:34:09
0,0,68,269,0,0,0,0,0,1,0,2,2022-04-30,00:34:10
1,0,83,299,0,0,12,2,0,1,0,2,2022-04-30,00:34:11
0,0,70,277,0,0,0,0,0,2,0,2,2022-04-30,00:34:12
0,0,79,288,0,0,0,0,0,1,0,2,2022-04-30,00:34:13
0,0,71,277,0,0,0,0,0,2,0,2,2022-04-30,00:34:14
1,0,84,297,0,0,0,0,0,2,0,2,2022-04-30,00:34:15
0,0,79,291,0,0,12,2,0,1,0,2,2022-04-30,00:34:16
0,0,77,276,0,0,0,0,0,1,0,2,2022-04-30,00:34:17
1,0,81,307,0,0,0,0,0,2,0,2,2022-04-30,00:34:18
0,0,78,286,0,0,0,0,0,1,0,2,2022-04-30,00:34:19
1,0,76,279,0,0,0,0,0,1,0,2,2022-04-30,00:34:20
1,1,77,295,0,0,28,6,0,2,0,2,2022-04-30,00:34:21
1,0,71,282,0,0,0,0,0,1,0,2,2022-04-30,00:34:22
0,0,75,284,0,0,0,0,0,1,0,2,2022-04-30,00:34:23
0,0,74,283,0,0,0,0,0,2,0,2,2022-04-30,00:34:24
0,0,74,282,0,0,0,0,0,1,0,2,2022-04-30,00:34:25
1,0,78,281,0,0,0,0,0,1,0,2,2022-04-30,00:34:26
0,0,79,294,0,0,12,2,0,2,0,2,2022-04-30,00:34:27
0,0,79,293,0,0,0,0,0,1,0,2,2022-04-30,00:34:28
0,0,71,277,0,0,0,0,0,1,0,2,2022-04-30,00:34:29
0,0,70,271,0,0,0,0,0,2,0,2,2022-04-30,00:34:30
1,0,77,290,0,0,0,0,0,1,0,2,2022-04-30,00:34:31
0,0,77,295,0,0,12,2,0,1,0,2,2022-04-30,00:34:32
0,0,78,287,0,0,0,0,0,2,0,2,2022-04-30,00:34:33
1,0,74,278,0,0,0,0,0,1,0,2,2022-04-30,00:34:34
0,0,76,283,0,0,0,0,0,1,0,2,2022-04-30,00:34:35
0,0,78,278,0,0,24,1,0,2,0,2,2022-04-30,00:34:36
1,1,77,283,0,0,28,2,0,1,0,2,2022-04-30,00:34:37
1,0,78,294,0,0,0,0,0,1,0,2,2022-04-30,00:34:38
0,0,78,291,0,0,0,0,0,2,0,2,2022-04-30,00:34:39
0,0,73,269,0,0,0,0,0,1,0,2,2022-04-30,00:34:40
1,0,76,294,0,0,0,0,0,1,0,2,2022-04-30,00:34:41
0,0,74,283,0,0,12,2,0,2,0,2,2022-04-30,00:34:42
0,0,77,287,0,0,0,0,0,1,0,2,2022-04-30,00:34:43
0,0,73,279,0,0,0,0,0,1,0,2,2022-04-30,00:34:44
0,0,80,293,0,0,0,0,0,2,0,2,2022-04-30,00:34:45
0,0,77,289,0,0,0,0,0,1,0,2,2022-04-30,00:34:46
0,0,81,281,0,0,12,2,0,1,0,2,2022-04-30,00:34:47
1,0,80,297,0,0,0,0,0,2,0,2,2022-04-30,00:34:48
0,0,72,280,0,0,0,0,0,1,0,2,2022-04-30,00:34:49
0,0,72,267,0,0,0,0,0,1,0,2,2022-04-30,00:34:50
1,0,79,293,0,0,16,4,0,2,0,2,2022-04-30,00:34:51
1,0,73,285,0,0,12,2,0,1,0,2,2022-04-30,00:34:52
0,0,77,284,0,0,0,0,0,1,0,2,2022-04-30,00:34:53
0,0,73,288,0,0,0,0,0,3,0,2,2022-04-30,00:34:54
0,0,81,296,0,0,0,0,0,2,0,2,2022-04-30,00:34:55
0,0,83,281,0,0,8,1,0,2,0,2,2022-04-30,00:34:56
1,0,78,290,0,0,20,2,0,2,0,2,2022-04-30,00:34:57
0,0,77,291,0,0,0,0,0,2,0,2,2022-04-30,00:34:58
1,0,73,268,0,0,0,0,0,2,0,2,2022-04-30,00:34:59
0,0,75,284,0,0,0,0,0,3,0,2,2022-04-30,00:35:00
7,0,91,348,0,0,0,0,0,1,0,2,2022-04-30,00:35:01
0,0,77,288,0,0,16,2,0,1,0,2,2022-04-30,00:35:02
1,0,81,286,0,0,0,0,0,3,0,2,2022-04-30,00:35:03
1,0,74,279,0,0,0,0,0,2,0,2,2022-04-30,00:35:04
0,0,85,291,0,0,0,0,0,2,0,2,2022-04-30,00:35:05
0,0,79,284,0,0,0,0,0,2,0,2,2022-04-30,00:35:06
0,0,88,304,0,0,12,2,0,1,0,2,2022-04-30,00:35:07
1,0,127,391,0,0,0,0,0,1,0,2,2022-04-30,00:35:08
1,0,86,285,0,0,0,0,0,2,0,2,2022-04-30,00:35:09
1,1,79,286,0,0,0,0,0,1,0,2,2022-04-30,00:35:10
1,0,91,301,0,0,0,0,0,2,0,2,2022-04-30,00:35:11
0,0,87,285,0,0,12,2,0,3,0,2,2022-04-30,00:35:12
0,0,90,304,0,0,0,0,0,2,0,2,2022-04-30,00:35:13
0,0,77,282,0,0,0,0,0,1,0,2,2022-04-30,00:35:14
1,0,97,310,0,0,0,0,0,2,0,2,2022-04-30,00:35:15
0,0,81,286,0,0,0,0,0,1,0,2,2022-04-30,00:35:16
0,0,86,302,0,0,12,2,0,1,0,2,2022-04-30,00:35:17
0,0,85,300,0,0,0,0,0,2,0,2,2022-04-30,00:35:18
0,0,83,283,0,0,0,0,0,1,0,2,2022-04-30,00:35:19
0,0,79,285,0,0,0,0,0,1,0,2,2022-04-30,00:35:20
2,0,90,304,0,0,0,0,0,2,0,2,2022-04-30,00:35:21
0,0,79,282,0,0,12,2,0,1,0,2,2022-04-30,00:35:22
0,0,90,309,0,0,0,0,0,1,0,2,2022-04-30,00:35:23
0,0,84,291,0,0,0,0,0,2,0,2,2022-04-30,00:35:24
0,0,84,280,0,0,0,0,0,1,0,2,2022-04-30,00:35:25
0,0,88,302,0,0,0,0,0,1,0,2,2022-04-30,00:35:26
0,0,92,305,0,0,24,4,0,2,0,2,2022-04-30,00:35:27
1,0,83,297,0,0,0,0,0,2,0,2,2022-04-30,00:35:28
