ID,KBIn,PktIn,KBOut,PktOut,Data_original,Unix_time  
927,0,2,1,0,2022-04-26-3:37:6,1650969426000006
928,0,3,1,0,2022-04-26-3:37:7,1650969427000007
929,1,8,2,0,2022-04-26-3:37:8,1650969428000008
930,0,4,1,0,2022-04-26-3:37:9,1650969429000009
931,0,7,1,0,2022-04-26-3:37:10,165096943000001
932,1,8,3,0,2022-04-26-3:37:11,1650969431000011
933,0,4,1,0,2022-04-26-3:37:12,1650969432000012
934,0,3,1,0,2022-04-26-3:37:13,1650969433000013
935,0,2,1,0,2022-04-26-3:37:14,1650969434000014
936,0,1,1,0,2022-04-26-3:37:15,1650969435000015
937,0,1,1,0,2022-04-26-3:37:16,1650969436000016
938,0,2,1,0,2022-04-26-3:37:17,1650969437000017
939,0,5,1,0,2022-04-26-3:37:18,1650969438000018
940,0,5,1,0,2022-04-26-3:37:19,1650969439000019
941,0,5,1,0,2022-04-26-3:37:20,165096944000002
942,0,7,3,0,2022-04-26-3:37:21,1650969441000021
943,0,1,1,0,2022-04-26-3:37:22,1650969442000022
944,0,4,1,0,2022-04-26-3:37:23,1650969443000023
945,0,5,1,0,2022-04-26-3:37:24,1650969444000024
946,0,3,1,0,2022-04-26-3:37:25,1650969445000025
947,1,5,5,1,2022-04-26-3:37:26,1650969446000026
948,0,2,1,0,2022-04-26-3:37:27,1650969447000027
949,0,1,1,0,2022-04-26-3:37:28,1650969448000028
950,0,2,1,0,2022-04-26-3:37:29,1650969449000029
951,0,3,1,0,2022-04-26-3:37:30,165096945000003
952,0,6,1,0,2022-04-26-3:37:31,1650969451000031
953,0,5,1,0,2022-04-26-3:37:32,1650969452000032
954,0,2,1,0,2022-04-26-3:37:33,1650969453000033
955,0,2,1,0,2022-04-26-3:37:34,1650969454000034
956,0,1,1,0,2022-04-26-3:37:35,1650969455000035
957,0,3,3,0,2022-04-26-3:37:36,1650969456000036
958,0,1,2,0,2022-04-26-3:37:37,1650969457000037
959,0,3,2,0,2022-04-26-3:37:38,1650969458000038
960,0,3,1,0,2022-04-26-3:37:39,1650969459000039
961,0,4,1,0,2022-04-26-3:37:40,165096946000004
962,0,5,1,0,2022-04-26-3:37:41,1650969461000041
963,0,1,1,0,2022-04-26-3:37:42,1650969462000042
964,0,3,1,0,2022-04-26-3:37:43,1650969463000043
965,0,5,1,0,2022-04-26-3:37:44,1650969464000044
966,0,3,1,0,2022-04-26-3:37:45,1650969465000045
967,0,5,3,0,2022-04-26-3:37:46,1650969466000046
968,0,4,1,0,2022-04-26-3:37:47,1650969467000047
969,0,1,1,0,2022-04-26-3:37:48,1650969468000048
970,0,1,1,0,2022-04-26-3:37:49,1650969469000049
971,0,6,1,0,2022-04-26-3:37:50,165096947000005
972,2,10,5,1,2022-04-26-3:37:51,1650969471000051
973,0,5,1,0,2022-04-26-3:37:52,1650969472000052
974,0,4,1,0,2022-04-26-3:37:53,1650969473000053
975,0,2,1,0,2022-04-26-3:37:54,1650969474000054
976,0,1,1,0,2022-04-26-3:37:55,1650969475000055
977,0,1,1,0,2022-04-26-3:37:56,1650969476000056
978,0,3,1,0,2022-04-26-3:37:57,1650969477000057
979,0,4,1,0,2022-04-26-3:37:58,1650969478000058
980,2,19,11,1,2022-04-26-3:37:59,1650969479000059
981,1,6,7,2,2022-04-26-3:38:0,16509694800
982,0,3,2,0,2022-04-26-3:38:1,1650969481000001
983,0,2,1,0,2022-04-26-3:38:2,1650969482000002
984,0,4,1,0,2022-04-26-3:38:3,1650969483000003
985,0,5,1,0,2022-04-26-3:38:4,1650969484000004
986,0,5,1,0,2022-04-26-3:38:5,1650969485000005
987,0,2,1,0,2022-04-26-3:38:6,1650969486000006
988,0,2,1,0,2022-04-26-3:38:7,1650969487000007
989,0,3,2,0,2022-04-26-3:38:8,1650969488000008
990,0,1,1,0,2022-04-26-3:38:9,1650969489000009
991,0,6,2,0,2022-04-26-3:38:10,165096949000001
992,1,9,2,0,2022-04-26-3:38:11,1650969491000011
993,0,5,1,0,2022-04-26-3:38:12,1650969492000012
994,0,2,1,0,2022-04-26-3:38:13,1650969493000013
995,0,4,1,0,2022-04-26-3:38:14,1650969494000014
996,0,1,1,0,2022-04-26-3:38:15,1650969495000015
997,1,4,5,1,2022-04-26-3:38:16,1650969496000016
998,0,2,1,0,2022-04-26-3:38:17,1650969497000017
999,0,4,1,0,2022-04-26-3:38:18,1650969498000018
1000,0,4,1,0,2022-04-26-3:38:19,1650969499000019
1001,0,6,3,1,2022-04-26-3:38:20,165096950000002
1002,0,5,1,0,2022-04-26-3:38:21,1650969501000021
1003,0,1,1,0,2022-04-26-3:38:22,1650969502000022
1004,0,3,1,0,2022-04-26-3:38:23,1650969503000023
1005,0,3,1,0,2022-04-26-3:38:24,1650969504000024
1006,0,2,1,0,2022-04-26-3:38:25,1650969505000025
1007,0,4,3,0,2022-04-26-3:38:26,1650969506000026
1008,0,2,1,0,2022-04-26-3:38:27,1650969507000027
1009,0,1,1,0,2022-04-26-3:38:28,1650969508000028
1010,0,2,1,0,2022-04-26-3:38:29,1650969509000029
1011,0,5,1,0,2022-04-26-3:38:30,165096951000003
1012,0,7,2,0,2022-04-26-3:38:31,1650969511000031
1013,0,6,1,0,2022-04-26-3:38:32,1650969512000032
1014,0,2,1,0,2022-04-26-3:38:33,1650969513000033
1015,0,3,1,0,2022-04-26-3:38:34,1650969514000034
1016,0,2,1,0,2022-04-26-3:38:35,1650969515000035
1017,0,3,3,0,2022-04-26-3:38:36,1650969516000036
1018,0,1,1,0,2022-04-26-3:38:37,1650969517000037
1019,1,7,2,0,2022-04-26-3:38:38,1650969518000038
1020,0,4,1,0,2022-04-26-3:38:39,1650969519000039
1021,0,6,1,0,2022-04-26-3:38:40,165096952000004
1022,2,8,5,1,2022-04-26-3:38:41,1650969521000041
1023,0,1,1,0,2022-04-26-3:38:42,1650969522000042
1024,0,4,1,0,2022-04-26-3:38:43,1650969523000043
1025,1,8,1,0,2022-04-26-3:38:44,1650969524000044
1026,0,5,1,0,2022-04-26-3:38:45,1650969525000045
1027,0,3,1,0,2022-04-26-3:38:46,1650969526000046
1028,0,4,1,0,2022-04-26-3:38:47,1650969527000047
1029,0,1,1,0,2022-04-26-3:38:48,1650969528000048
1030,0,1,2,0,2022-04-26-3:38:49,1650969529000049
1031,0,6,1,0,2022-04-26-3:38:50,165096953000005
1032,1,9,3,0,2022-04-26-3:38:51,1650969531000051
1033,0,5,1,0,2022-04-26-3:38:52,1650969532000052
1034,0,3,1,0,2022-04-26-3:38:53,1650969533000053
1035,0,1,1,0,2022-04-26-3:38:54,1650969534000054
1036,0,1,1,0,2022-04-26-3:38:55,1650969535000055
1037,0,1,1,0,2022-04-26-3:38:56,1650969536000056
1038,0,3,1,0,2022-04-26-3:38:57,1650969537000057
1039,0,5,2,0,2022-04-26-3:38:58,1650969538000058
1040,0,6,1,0,2022-04-26-3:38:59,1650969539000059
1041,0,5,1,0,2022-04-26-3:39:0,16509695400
1042,0,6,3,0,2022-04-26-3:39:1,1650969541000001
1043,0,2,1,0,2022-04-26-3:39:2,1650969542000002
1044,0,5,1,0,2022-04-26-3:39:3,1650969543000003
1045,0,6,1,0,2022-04-26-3:39:4,1650969544000004
1046,0,5,1,0,2022-04-26-3:39:5,1650969545000005
1047,1,5,5,1,2022-04-26-3:39:6,1650969546000006
1048,0,3,1,0,2022-04-26-3:39:7,1650969547000007
1049,0,3,2,0,2022-04-26-3:39:8,1650969548000008
1050,0,1,2,0,2022-04-26-3:39:9,1650969549000009
1051,0,5,1,0,2022-04-26-3:39:10,165096955000001
1052,0,6,2,0,2022-04-26-3:39:11,1650969551000011
1053,0,5,1,0,2022-04-26-3:39:12,1650969552000012
1054,0,3,1,0,2022-04-26-3:39:13,1650969553000013
1055,0,4,1,0,2022-04-26-3:39:14,1650969554000014
1056,0,1,1,0,2022-04-26-3:39:15,1650969555000015
1057,0,3,3,0,2022-04-26-3:39:16,1650969556000016
1058,0,1,1,0,2022-04-26-3:39:17,1650969557000017
1059,0,3,1,0,2022-04-26-3:39:18,1650969558000018
1060,0,5,1,0,2022-04-26-3:39:19,1650969559000019
1061,0,5,1,0,2022-04-26-3:39:20,165096956000002
1062,0,3,1,0,2022-04-26-3:39:21,1650969561000021
1063,0,1,1,0,2022-04-26-3:39:22,1650969562000022
1064,0,3,1,0,2022-04-26-3:39:23,1650969563000023
1065,0,3,1,0,2022-04-26-3:39:24,1650969564000024
1066,0,3,1,0,2022-04-26-3:39:25,1650969565000025
1067,0,4,3,0,2022-04-26-3:39:26,1650969566000026
1068,0,1,1,0,2022-04-26-3:39:27,1650969567000027
1069,0,1,1,0,2022-04-26-3:39:28,1650969568000028
1070,0,2,1,0,2022-04-26-3:39:29,1650969569000029
1071,1,5,1,0,2022-04-26-3:39:30,165096957000003
1072,1,9,5,1,2022-04-26-3:39:31,1650969571000031
1073,0,6,1,0,2022-04-26-3:39:32,1650969572000032
1074,0,4,1,0,2022-04-26-3:39:33,1650969573000033
1075,0,3,1,0,2022-04-26-3:39:34,1650969574000034
1076,0,2,1,0,2022-04-26-3:39:35,1650969575000035
1077,0,1,1,0,2022-04-26-3:39:36,1650969576000036
1078,0,1,1,0,2022-04-26-3:39:37,1650969577000037
1079,1,9,2,0,2022-04-26-3:39:38,1650969578000038
1080,0,4,1,0,2022-04-26-3:39:39,1650969579000039
1081,0,5,1,0,2022-04-26-3:39:40,165096958000004
1082,1,8,3,0,2022-04-26-3:39:41,1650969581000041
1083,0,1,1,0,2022-04-26-3:39:42,1650969582000042
1084,0,3,1,0,2022-04-26-3:39:43,1650969583000043
1085,0,6,1,0,2022-04-26-3:39:44,1650969584000044
1086,0,2,1,0,2022-04-26-3:39:45,1650969585000045
1087,0,3,1,0,2022-04-26-3:39:46,1650969586000046
1088,0,4,1,0,2022-04-26-3:39:47,1650969587000047
1089,0,1,1,0,2022-04-26-3:39:48,1650969588000048
1090,0,1,1,0,2022-04-26-3:39:49,1650969589000049
1091,0,5,1,0,2022-04-26-3:39:50,165096959000005
1092,1,10,3,0,2022-04-26-3:39:51,1650969591000051
1093,0,5,1,0,2022-04-26-3:39:52,1650969592000052
1094,0,2,1,0,2022-04-26-3:39:53,1650969593000053
1095,0,2,1,0,2022-04-26-3:39:54,1650969594000054
1096,0,1,1,0,2022-04-26-3:39:55,1650969595000055
1097,1,5,5,1,2022-04-26-3:39:56,1650969596000056
1098,0,3,1,0,2022-04-26-3:39:57,1650969597000057
1099,0,3,1,0,2022-04-26-3:39:58,1650969598000058
1100,2,18,11,1,2022-04-26-3:39:59,1650969599000059
1101,1,6,5,2,2022-04-26-3:40:0,16509696000
1102,0,4,1,0,2022-04-26-3:40:1,1650969601000001
1103,0,2,1,0,2022-04-26-3:40:2,1650969602000002
1104,0,2,1,0,2022-04-26-3:40:3,1650969603000003
1105,0,4,1,0,2022-04-26-3:40:4,1650969604000004
1106,1,7,1,0,2022-04-26-3:40:5,1650969605000005
1107,0,5,2,0,2022-04-26-3:40:6,1650969606000006
1108,0,2,1,0,2022-04-26-3:40:7,1650969607000007
1109,0,3,2,0,2022-04-26-3:40:8,1650969608000008
1110,0,1,1,0,2022-04-26-3:40:9,1650969609000009
1111,0,6,2,0,2022-04-26-3:40:10,165096961000001
1112,1,8,1,0,2022-04-26-3:40:11,1650969611000011
1113,0,5,1,0,2022-04-26-3:40:12,1650969612000012
1114,0,2,1,0,2022-04-26-3:40:13,1650969613000013
1115,0,4,1,0,2022-04-26-3:40:14,1650969614000014
1116,0,1,1,0,2022-04-26-3:40:15,1650969615000015
1117,0,2,2,0,2022-04-26-3:40:16,1650969616000016
1118,0,2,1,0,2022-04-26-3:40:17,1650969617000017
1119,0,4,1,0,2022-04-26-3:40:18,1650969618000018
1120,0,4,1,0,2022-04-26-3:40:19,1650969619000019
1121,1,7,2,0,2022-04-26-3:40:20,165096962000002
1122,1,8,5,1,2022-04-26-3:40:21,1650969621000021
1123,0,1,1,0,2022-04-26-3:40:22,1650969622000022
1124,0,6,1,0,2022-04-26-3:40:23,1650969623000023
1125,0,6,1,0,2022-04-26-3:40:24,1650969624000024
1126,0,4,1,0,2022-04-26-3:40:25,1650969625000025
1127,0,3,1,0,2022-04-26-3:40:26,1650969626000026
1128,0,3,1,0,2022-04-26-3:40:27,1650969627000027
1129,0,1,1,0,2022-04-26-3:40:28,1650969628000028
1130,0,2,1,0,2022-04-26-3:40:29,1650969629000029
1131,0,3,1,0,2022-04-26-3:40:30,165096963000003
1132,0,6,3,0,2022-04-26-3:40:31,1650969631000031
1133,0,5,1,0,2022-04-26-3:40:32,1650969632000032
1134,0,3,1,0,2022-04-26-3:40:33,1650969633000033
1135,0,3,1,0,2022-04-26-3:40:34,1650969634000034
1136,0,2,1,0,2022-04-26-3:40:35,1650969635000035
1137,0,1,1,0,2022-04-26-3:40:36,1650969636000036
1138,0,1,1,0,2022-04-26-3:40:37,1650969637000037
1139,0,3,2,0,2022-04-26-3:40:38,1650969638000038
1140,0,3,1,0,2022-04-26-3:40:39,1650969639000039
1141,0,4,1,0,2022-04-26-3:40:40,165096964000004
1142,1,8,3,0,2022-04-26-3:40:41,1650969641000041
1143,0,1,1,0,2022-04-26-3:40:42,1650969642000042
1144,0,3,1,0,2022-04-26-3:40:43,1650969643000043
1145,0,5,1,0,2022-04-26-3:40:44,1650969644000044
1146,0,2,1,0,2022-04-26-3:40:45,1650969645000045
1147,1,6,5,1,2022-04-26-3:40:46,1650969646000046
1148,0,3,1,0,2022-04-26-3:40:47,1650969647000047
1149,0,1,1,0,2022-04-26-3:40:48,1650969648000048
1150,0,1,1,0,2022-04-26-3:40:49,1650969649000049
1151,0,5,1,0,2022-04-26-3:40:50,165096965000005
1152,0,8,1,0,2022-04-26-3:40:51,1650969651000051
1153,0,4,1,0,2022-04-26-3:40:52,1650969652000052
1154,0,4,1,0,2022-04-26-3:40:53,1650969653000053
1155,0,2,1,0,2022-04-26-3:40:54,1650969654000054
1156,0,1,1,0,2022-04-26-3:40:55,1650969655000055
1157,0,4,3,0,2022-04-26-3:40:56,1650969656000056
1158,0,4,1,0,2022-04-26-3:40:57,1650969657000057
1159,0,1,1,0,2022-04-26-3:40:58,1650969658000058
1160,0,6,1,0,2022-04-26-3:40:59,1650969659000059
1161,0,5,1,0,2022-04-26-3:41:0,16509696600
1162,0,4,1,0,2022-04-26-3:41:1,1650969661000001
1163,0,2,1,0,2022-04-26-3:41:2,1650969662000002
1164,0,2,1,0,2022-04-26-3:41:3,1650969663000003
1165,0,2,1,0,2022-04-26-3:41:4,1650969664000004
1166,0,3,1,0,2022-04-26-3:41:5,1650969665000005
1167,0,3,3,0,2022-04-26-3:41:6,1650969666000006
1168,0,1,1,0,2022-04-26-3:41:7,1650969667000007
1169,0,3,2,0,2022-04-26-3:41:8,1650969668000008
1170,0,2,1,0,2022-04-26-3:41:9,1650969669000009
1171,0,5,1,0,2022-04-26-3:41:10,165096967000001
1172,2,10,5,1,2022-04-26-3:41:11,1650969671000011
1173,0,8,1,0,2022-04-26-3:41:12,1650969672000012
1174,0,4,1,0,2022-04-26-3:41:13,1650969673000013
1175,0,4,1,0,2022-04-26-3:41:14,1650969674000014
1176,0,1,1,0,2022-04-26-3:41:15,1650969675000015
1177,0,1,1,0,2022-04-26-3:41:16,1650969676000016
1178,0,3,1,0,2022-04-26-3:41:17,1650969677000017
1179,0,3,1,0,2022-04-26-3:41:18,1650969678000018
1180,0,5,1,0,2022-04-26-3:41:19,1650969679000019
1181,0,6,1,0,2022-04-26-3:41:20,165096968000002
1182,0,7,3,0,2022-04-26-3:41:21,1650969681000021
1183,0,2,1,0,2022-04-26-3:41:22,1650969682000022
1184,1,7,1,0,2022-04-26-3:41:23,1650969683000023
1185,0,6,1,0,2022-04-26-3:41:24,1650969684000024
1186,0,6,1,0,2022-04-26-3:41:25,1650969685000025
1187,0,4,1,0,2022-04-26-3:41:26,1650969686000026
1188,0,3,1,0,2022-04-26-3:41:27,1650969687000027
1189,0,1,1,0,2022-04-26-3:41:28,1650969688000028
1190,0,2,1,0,2022-04-26-3:41:29,1650969689000029
1191,0,5,1,0,2022-04-26-3:41:30,165096969000003
1192,0,7,3,0,2022-04-26-3:41:31,1650969691000031
1193,1,8,1,0,2022-04-26-3:41:32,1650969692000032
1194,0,4,1,0,2022-04-26-3:41:33,1650969693000033
1195,0,3,1,0,2022-04-26-3:41:34,1650969694000034
1196,0,2,1,0,2022-04-26-3:41:35,1650969695000035
1197,1,5,5,1,2022-04-26-3:41:36,1650969696000036
1198,1,5,2,1,2022-04-26-3:41:37,1650969697000037
1199,0,6,2,0,2022-04-26-3:41:38,1650969698000038
1200,0,4,1,0,2022-04-26-3:41:39,1650969699000039
1201,0,7,3,0,2022-04-26-3:41:40,165096970000004
1202,0,6,1,0,2022-04-26-3:41:41,1650969701000041
1203,0,2,2,0,2022-04-26-3:41:42,1650969702000042
1204,0,3,2,0,2022-04-26-3:41:43,1650969703000043
1205,0,5,1,0,2022-04-26-3:41:44,1650969704000044
1206,0,8,3,0,2022-04-26-3:41:45,1650969705000045
1207,0,6,3,0,2022-04-26-3:41:46,1650969706000046
1208,0,5,1,0,2022-04-26-3:41:47,1650969707000047
1209,0,1,1,0,2022-04-26-3:41:48,1650969708000048
1210,0,1,1,0,2022-04-26-3:41:49,1650969709000049
1211,1,8,2,0,2022-04-26-3:41:50,165096971000005
1212,0,6,1,0,2022-04-26-3:41:51,1650969711000051
1213,0,3,1,0,2022-04-26-3:41:52,1650969712000052
1214,0,3,1,0,2022-04-26-3:41:53,1650969713000053
1215,0,3,1,0,2022-04-26-3:41:54,1650969714000054
1216,0,3,2,0,2022-04-26-3:41:55,1650969715000055
1217,0,4,3,0,2022-04-26-3:41:56,1650969716000056
1218,0,4,1,0,2022-04-26-3:41:57,1650969717000057
1219,0,5,1,0,2022-04-26-3:41:58,1650969718000058
1220,0,5,1,0,2022-04-26-3:41:59,1650969719000059
1221,2,20,11,1,2022-04-26-3:42:0,16509697200
1222,2,9,9,3,2022-04-26-3:42:1,1650969721000001
1223,0,2,1,0,2022-04-26-3:42:2,1650969722000002
1224,0,3,2,0,2022-04-26-3:42:3,1650969723000003
1225,0,5,1,0,2022-04-26-3:42:4,1650969724000004
1226,0,3,1,0,2022-04-26-3:42:5,1650969725000005
1227,0,2,1,0,2022-04-26-3:42:6,1650969726000006
1228,0,2,1,0,2022-04-26-3:42:7,1650969727000007
1229,0,3,2,0,2022-04-26-3:42:8,1650969728000008
1230,0,1,1,0,2022-04-26-3:42:9,1650969729000009
1231,0,3,1,0,2022-04-26-3:42:10,165096973000001
1232,0,6,3,0,2022-04-26-3:42:11,1650969731000011
1233,0,5,1,0,2022-04-26-3:42:12,1650969732000012
1234,0,3,1,0,2022-04-26-3:42:13,1650969733000013
1235,0,4,1,0,2022-04-26-3:42:14,1650969734000014
1236,0,1,1,0,2022-04-26-3:42:15,1650969735000015
1237,0,1,1,0,2022-04-26-3:42:16,1650969736000016
1238,0,2,1,0,2022-04-26-3:42:17,1650969737000017
1239,0,3,1,0,2022-04-26-3:42:18,1650969738000018
1240,0,4,1,0,2022-04-26-3:42:19,1650969739000019
1241,1,9,2,0,2022-04-26-3:42:20,165096974000002
1242,0,7,3,0,2022-04-26-3:42:21,1650969741000021
1243,0,1,1,0,2022-04-26-3:42:22,1650969742000022
1244,0,4,1,0,2022-04-26-3:42:23,1650969743000023
1245,0,5,1,0,2022-04-26-3:42:24,1650969744000024
1246,0,6,1,0,2022-04-26-3:42:25,1650969745000025
1247,1,6,5,1,2022-04-26-3:42:26,1650969746000026
1248,0,2,1,0,2022-04-26-3:42:27,1650969747000027
1249,0,1,2,0,2022-04-26-3:42:28,1650969748000028
1250,0,2,1,0,2022-04-26-3:42:29,1650969749000029
1251,0,4,1,0,2022-04-26-3:42:30,165096975000003
1252,0,6,1,0,2022-04-26-3:42:31,1650969751000031
1253,1,8,1,0,2022-04-26-3:42:32,1650969752000032
1254,0,3,1,0,2022-04-26-3:42:33,1650969753000033
1255,0,3,1,0,2022-04-26-3:42:34,1650969754000034
1256,0,1,1,0,2022-04-26-3:42:35,1650969755000035
1257,0,3,3,0,2022-04-26-3:42:36,1650969756000036
1258,0,1,1,0,2022-04-26-3:42:37,1650969757000037
1259,1,8,2,0,2022-04-26-3:42:38,1650969758000038
1260,0,4,1,0,2022-04-26-3:42:39,1650969759000039
1261,0,5,1,0,2022-04-26-3:42:40,165096976000004
1262,0,6,2,0,2022-04-26-3:42:41,1650969761000041
1263,0,1,2,0,2022-04-26-3:42:42,1650969762000042
1264,0,5,2,0,2022-04-26-3:42:43,1650969763000043
1265,0,5,2,0,2022-04-26-3:42:44,1650969764000044
1266,0,3,1,0,2022-04-26-3:42:45,1650969765000045
1267,0,4,3,0,2022-04-26-3:42:46,1650969766000046
1268,0,4,1,0,2022-04-26-3:42:47,1650969767000047
1269,0,1,1,0,2022-04-26-3:42:48,1650969768000048
1270,0,1,1,0,2022-04-26-3:42:49,1650969769000049
1271,0,4,1,0,2022-04-26-3:42:50,165096977000005
1272,1,8,5,1,2022-04-26-3:42:51,1650969771000051
1273,0,3,1,0,2022-04-26-3:42:52,1650969772000052
1274,0,3,1,0,2022-04-26-3:42:53,1650969773000053
1275,0,2,1,0,2022-04-26-3:42:54,1650969774000054
1276,0,1,1,0,2022-04-26-3:42:55,1650969775000055
1277,0,2,1,0,2022-04-26-3:42:56,1650969776000056
1278,0,3,1,0,2022-04-26-3:42:57,1650969777000057
1279,0,3,1,0,2022-04-26-3:42:58,1650969778000058
1280,0,4,1,0,2022-04-26-3:42:59,1650969779000059
1281,0,4,1,0,2022-04-26-3:43:0,16509697800
1282,0,6,3,0,2022-04-26-3:43:1,1650969781000001
1283,0,2,1,0,2022-04-26-3:43:2,1650969782000002
1284,0,2,1,0,2022-04-26-3:43:3,1650969783000003
1285,0,5,1,0,2022-04-26-3:43:4,1650969784000004
1286,0,4,1,0,2022-04-26-3:43:5,1650969785000005
1287,0,2,1,0,2022-04-26-3:43:6,1650969786000006
1288,0,2,1,0,2022-04-26-3:43:7,1650969787000007
1289,0,3,2,0,2022-04-26-3:43:8,1650969788000008
1290,0,1,1,0,2022-04-26-3:43:9,1650969789000009
1291,0,5,1,0,2022-04-26-3:43:10,165096979000001
1292,1,7,3,0,2022-04-26-3:43:11,1650969791000011
1293,0,7,1,0,2022-04-26-3:43:12,1650969792000012
1294,0,3,1,0,2022-04-26-3:43:13,1650969793000013
1295,0,3,1,0,2022-04-26-3:43:14,1650969794000014
1296,0,1,1,0,2022-04-26-3:43:15,1650969795000015
1297,1,4,5,1,2022-04-26-3:43:16,1650969796000016
1298,0,2,1,0,2022-04-26-3:43:17,1650969797000017
1299,0,4,1,0,2022-04-26-3:43:18,1650969798000018
1300,0,4,1,0,2022-04-26-3:43:19,1650969799000019
1301,0,4,1,0,2022-04-26-3:43:20,165096980000002
1302,0,3,2,0,2022-04-26-3:43:21,1650969801000021
1303,0,3,1,0,2022-04-26-3:43:22,1650969802000022
1304,0,3,1,0,2022-04-26-3:43:23,1650969803000023
1305,0,5,1,0,2022-04-26-3:43:24,1650969804000024
1306,0,4,1,0,2022-04-26-3:43:25,1650969805000025
1307,0,4,3,0,2022-04-26-3:43:26,1650969806000026
1308,0,3,1,0,2022-04-26-3:43:27,1650969807000027
1309,0,1,1,0,2022-04-26-3:43:28,1650969808000028
1310,0,2,1,0,2022-04-26-3:43:29,1650969809000029
1311,0,5,1,0,2022-04-26-3:43:30,165096981000003
1312,0,4,1,0,2022-04-26-3:43:31,1650969811000031
1313,1,8,2,0,2022-04-26-3:43:32,1650969812000032
1314,0,4,1,0,2022-04-26-3:43:33,1650969813000033
1315,0,2,1,0,2022-04-26-3:43:34,1650969814000034
1316,0,1,1,0,2022-04-26-3:43:35,1650969815000035
1317,0,3,4,0,2022-04-26-3:43:36,1650969816000036
1318,0,3,1,0,2022-04-26-3:43:37,1650969817000037
1319,0,5,2,0,2022-04-26-3:43:38,1650969818000038
1320,0,6,1,0,2022-04-26-3:43:39,1650969819000039
1321,0,4,1,0,2022-04-26-3:43:40,165096982000004
1322,2,9,5,1,2022-04-26-3:43:41,1650969821000041
1323,0,1,2,0,2022-04-26-3:43:42,1650969822000042
1324,0,3,1,0,2022-04-26-3:43:43,1650969823000043
1325,0,3,1,0,2022-04-26-3:43:44,1650969824000044
1326,0,2,2,0,2022-04-26-3:43:45,1650969825000045
1327,0,2,2,0,2022-04-26-3:43:46,1650969826000046
1328,0,4,1,0,2022-04-26-3:43:47,1650969827000047
1329,0,1,1,0,2022-04-26-3:43:48,1650969828000048
1330,0,1,1,0,2022-04-26-3:43:49,1650969829000049
1331,0,4,1,0,2022-04-26-3:43:50,165096983000005
1332,0,5,3,0,2022-04-26-3:43:51,1650969831000051
1333,0,4,1,0,2022-04-26-3:43:52,1650969832000052
1334,0,4,1,0,2022-04-26-3:43:53,1650969833000053
1335,0,3,2,0,2022-04-26-3:43:54,1650969834000054
1336,0,1,1,0,2022-04-26-3:43:55,1650969835000055
1337,0,1,1,0,2022-04-26-3:43:56,1650969836000056
1338,0,5,1,0,2022-04-26-3:43:57,1650969837000057
1339,0,5,1,0,2022-04-26-3:43:58,1650969838000058
1340,0,6,1,0,2022-04-26-3:43:59,1650969839000059
1341,2,19,11,1,2022-04-26-3:44:0,16509698400
1342,1,8,7,2,2022-04-26-3:44:1,1650969841000001
1343,0,2,1,0,2022-04-26-3:44:2,1650969842000002
1344,0,4,1,0,2022-04-26-3:44:3,1650969843000003
1345,0,4,1,0,2022-04-26-3:44:4,1650969844000004
1346,0,5,1,0,2022-04-26-3:44:5,1650969845000005
1347,1,6,5,1,2022-04-26-3:44:6,1650969846000006
1348,0,1,1,0,2022-04-26-3:44:7,1650969847000007
1349,0,3,2,0,2022-04-26-3:44:8,1650969848000008
1350,0,1,1,0,2022-04-26-3:44:9,1650969849000009
1351,0,4,1,0,2022-04-26-3:44:10,165096985000001
1352,0,6,1,0,2022-04-26-3:44:11,1650969851000011
1353,0,7,1,0,2022-04-26-3:44:12,1650969852000012
1354,0,4,1,0,2022-04-26-3:44:13,1650969853000013
1355,0,3,1,0,2022-04-26-3:44:14,1650969854000014
1356,0,2,1,0,2022-04-26-3:44:15,1650969855000015
1357,0,3,3,0,2022-04-26-3:44:16,1650969856000016
1358,0,1,1,0,2022-04-26-3:44:17,1650969857000017
1359,0,3,1,0,2022-04-26-3:44:18,1650969858000018
1360,0,5,1,0,2022-04-26-3:44:19,1650969859000019
1361,0,6,1,0,2022-04-26-3:44:20,165096986000002
1362,0,4,2,0,2022-04-26-3:44:21,1650969861000021
1363,0,1,1,0,2022-04-26-3:44:22,1650969862000022
1364,0,6,1,0,2022-04-26-3:44:23,1650969863000023
1365,0,4,1,0,2022-04-26-3:44:24,1650969864000024
1366,0,3,1,0,2022-04-26-3:44:25,1650969865000025
1367,0,6,3,0,2022-04-26-3:44:26,1650969866000026
1368,0,3,1,0,2022-04-26-3:44:27,1650969867000027
1369,0,1,1,0,2022-04-26-3:44:28,1650969868000028
1370,0,2,1,0,2022-04-26-3:44:29,1650969869000029
1371,0,4,1,0,2022-04-26-3:44:30,165096987000003
1372,1,8,5,1,2022-04-26-3:44:31,1650969871000031
1373,1,7,1,0,2022-04-26-3:44:32,1650969872000032
1374,0,3,1,0,2022-04-26-3:44:33,1650969873000033
1375,0,2,1,0,2022-04-26-3:44:34,1650969874000034
1376,0,2,1,0,2022-04-26-3:44:35,1650969875000035
1377,0,1,1,0,2022-04-26-3:44:36,1650969876000036
1378,0,3,1,0,2022-04-26-3:44:37,1650969877000037
1379,0,4,2,0,2022-04-26-3:44:38,1650969878000038
1380,0,6,1,0,2022-04-26-3:44:39,1650969879000039
