ID, Temperatura, Umidade, Tempo, Data,Unix_time, Discrepancia ,  
251,27,61,"1479626082,4404,5850,2393350,3414605,4451,3238,1661722,2815236,4348,3307,1465691,3151055,3322,4348,1905463,2286201,4268,5853,2332944,3332120,5867,4282,2138258,3852886,4346,3240,1542560,2910326,3247,4338,1763662,2428102,5751,4378,2106337,4078121,5525,7330,3031310,4255358,3251,4345,1750680,2417968,4338,3265,1523593,2901330",,1650914300032456700,1650928701021619,-1.649263371331435e+18
252,27,61,"1479626083,4477,5919,2587734,3202458,4416,3353,1520979,3191827,4370,3305,1583671,3110576,3290,4369,1871402,2490997,4486,5885,2518831,3294786,5853,4473,2068312,4201442,4326,3315,1485820,3297730,3316,4316,1995323,2316749,5738,4381,1929920,4385050,5540,7220,3241137,3841934,3419,4427,2026156,2433817,4431,3413,1548830,3356466",,1650914300032456700,1650928701021619,-1.649263371331435e+18
253,23,61,"1479626083,4477,5919,2587734,3202458,4416,3353,1520979,3191827,4370,3305,1583671,3110576,3290,4369,1871402,2490997,4486,5885,2518831,3294786,5853,4473,2068312,4201442,4326,3315,1485820,3297730,3316,4316,1995323,2316749,5738,4381,1929920,4385050,5540,7220,3241137,3841934,3419,4427,2026156,2433817,4431,3413,1548830,3356466",,1650914300032456700,16509287020227,-1.6508977907454364e+18
254,23,77,"1479626083,4477,5919,2587734,3202458,4416,3353,1520979,3191827,4370,3305,1583671,3110576,3290,4369,1871402,2490997,4486,5885,2518831,3294786,5853,4473,2068312,4201442,4326,3315,1485820,3297730,3316,4316,1995323,2316749,5738,4381,1929920,4385050,5540,7220,3241137,3841934,3419,4427,2026156,2433817,4431,3413,1548830,3356466",,1650914300032456700,16509287020227,-1.6508977907454364e+18
255,23,77,"1479626083,4477,5919,2587734,3202458,4416,3353,1520979,3191827,4370,3305,1583671,3110576,3290,4369,1871402,2490997,4486,5885,2518831,3294786,5853,4473,2068312,4201442,4326,3315,1485820,3297730,3316,4316,1995323,2316749,5738,4381,1929920,4385050,5540,7220,3241137,3841934,3419,4427,2026156,2433817,4431,3413,1548830,3356466",,1650914301021473000,16509287020227,-1.6508977917344527e+18
256,23,77,"1479626083,4477,5919,2587734,3202458,4416,3353,1520979,3191827,4370,3305,1583671,3110576,3290,4369,1871402,2490997,4486,5885,2518831,3294786,5853,4473,2068312,4201442,4326,3315,1485820,3297730,3316,4316,1995323,2316749,5738,4381,1929920,4385050,5540,7220,3241137,3841934,3419,4427,2026156,2433817,4431,3413,1548830,3356466",,1650914301021473000,16509287020227,-1.6508977917344527e+18
257,32,77,"1479626083,4477,5919,2587734,3202458,4416,3353,1520979,3191827,4370,3305,1583671,3110576,3290,4369,1871402,2490997,4486,5885,2518831,3294786,5853,4473,2068312,4201442,4326,3315,1485820,3297730,3316,4316,1995323,2316749,5738,4381,1929920,4385050,5540,7220,3241137,3841934,3419,4427,2026156,2433817,4431,3413,1548830,3356466",,1650914301021473000,1650928732052162,-1.6492633722894208e+18
258,32,53,"1479626083,4477,5919,2587734,3202458,4416,3353,1520979,3191827,4370,3305,1583671,3110576,3290,4369,1871402,2490997,4486,5885,2518831,3294786,5853,4473,2068312,4201442,4326,3315,1485820,3297730,3316,4316,1995323,2316749,5738,4381,1929920,4385050,5540,7220,3241137,3841934,3419,4427,2026156,2433817,4431,3413,1548830,3356466",,1650914301021473000,1650928732052162,-1.6492633722894208e+18
259,32,53,"1479626083,4477,5919,2587734,3202458,4416,3353,1520979,3191827,4370,3305,1583671,3110576,3290,4369,1871402,2490997,4486,5885,2518831,3294786,5853,4473,2068312,4201442,4326,3315,1485820,3297730,3316,4316,1995323,2316749,5738,4381,1929920,4385050,5540,7220,3241137,3841934,3419,4427,2026156,2433817,4431,3413,1548830,3356466",,1650914330578995200,1650928732052162,-1.649263401846943e+18
260,32,53,"1479626085,4522,6072,2419019,3437509,4652,3431,1702912,2886450,4075,3137,1440746,2870091,3142,4075,1762714,2230448,4505,6004,2386753,3465333,6053,4536,2233879,3961465,4112,3220,1367583,2965142,3204,4095,1839697,2109085,5339,4265,1768247,3935614,5315,6640,2971768,3509958,3167,4160,1698288,2253799,4174,3183,1441407,2752088",,1650914330578995200,1650928732052162,-1.649263401846943e+18
261,32,53,"1479626085,4522,6072,2419019,3437509,4652,3431,1702912,2886450,4075,3137,1440746,2870091,3142,4075,1762714,2230448,4505,6004,2386753,3465333,6053,4536,2233879,3961465,4112,3220,1367583,2965142,3204,4095,1839697,2109085,5339,4265,1768247,3935614,5315,6640,2971768,3509958,3167,4160,1698288,2253799,4174,3183,1441407,2752088",,1650914330578995200,1650928733053234,-1.649263401845942e+18
262,32,68,"1479626085,4522,6072,2419019,3437509,4652,3431,1702912,2886450,4075,3137,1440746,2870091,3142,4075,1762714,2230448,4505,6004,2386753,3465333,6053,4536,2233879,3961465,4112,3220,1367583,2965142,3204,4095,1839697,2109085,5339,4265,1768247,3935614,5315,6640,2971768,3509958,3167,4160,1698288,2253799,4174,3183,1441407,2752088",,1650914330578995200,1650928733053234,-1.649263401845942e+18
263,32,68,"1479626085,4522,6072,2419019,3437509,4652,3431,1702912,2886450,4075,3137,1440746,2870091,3142,4075,1762714,2230448,4505,6004,2386753,3465333,6053,4536,2233879,3961465,4112,3220,1367583,2965142,3204,4095,1839697,2109085,5339,4265,1768247,3935614,5315,6640,2971768,3509958,3167,4160,1698288,2253799,4174,3183,1441407,2752088",,1650914331565668000,1650928733053234,-1.649263402832615e+18
264,32,68,"1479626085,4522,6072,2419019,3437509,4652,3431,1702912,2886450,4075,3137,1440746,2870091,3142,4075,1762714,2230448,4505,6004,2386753,3465333,6053,4536,2233879,3961465,4112,3220,1367583,2965142,3204,4095,1839697,2109085,5339,4265,1768247,3935614,5315,6640,2971768,3509958,3167,4160,1698288,2253799,4174,3183,1441407,2752088",,1650914331565668000,1650928733053234,-1.649263402832615e+18
265,5,68,"1479626085,4522,6072,2419019,3437509,4652,3431,1702912,2886450,4075,3137,1440746,2870091,3142,4075,1762714,2230448,4505,6004,2386753,3465333,6053,4536,2233879,3961465,4112,3220,1367583,2965142,3204,4095,1839697,2109085,5339,4265,1768247,3935614,5315,6640,2971768,3509958,3167,4160,1698288,2253799,4174,3183,1441407,2752088",,1650914331565668000,1650928762022712,-1.6492634028036454e+18
266,5,99,"1479626085,4522,6072,2419019,3437509,4652,3431,1702912,2886450,4075,3137,1440746,2870091,3142,4075,1762714,2230448,4505,6004,2386753,3465333,6053,4536,2233879,3961465,4112,3220,1367583,2965142,3204,4095,1839697,2109085,5339,4265,1768247,3935614,5315,6640,2971768,3509958,3167,4160,1698288,2253799,4174,3183,1441407,2752088",,1650914331565668000,1650928762022712,-1.6492634028036454e+18
267,5,99,"1479626085,4522,6072,2419019,3437509,4652,3431,1702912,2886450,4075,3137,1440746,2870091,3142,4075,1762714,2230448,4505,6004,2386753,3465333,6053,4536,2233879,3961465,4112,3220,1367583,2965142,3204,4095,1839697,2109085,5339,4265,1768247,3935614,5315,6640,2971768,3509958,3167,4160,1698288,2253799,4174,3183,1441407,2752088",,1650914361120920600,1650928762022712,-1.649263432358898e+18
268,5,99,"1479626087,4559,6193,2402595,3299017,4669,3395,1618702,2442319,4855,3634,1575742,2752521,3630,4816,1953662,2361913,4525,6258,2409563,3332097,6238,4527,2162750,3348754,4859,3554,1670283,2612329,3573,4859,1804267,2555853,6286,4638,2190714,3360258,5808,7755,3118712,3593942,3561,4818,1784412,2486467,4848,3555,1598565,2556471",,1650914361120920600,1650928762022712,-1.649263432358898e+18
269,30,99,"1479626087,4559,6193,2402595,3299017,4669,3395,1618702,2442319,4855,3634,1575742,2752521,3630,4816,1953662,2361913,4525,6258,2409563,3332097,6238,4527,2162750,3348754,4859,3554,1670283,2612329,3573,4859,1804267,2555853,6286,4638,2190714,3360258,5808,7755,3118712,3593942,3561,4818,1784412,2486467,4848,3555,1598565,2556471",,1650914361120920600,1650928763023798,-1.6492634323578967e+18
270,30,50,"1479626087,4559,6193,2402595,3299017,4669,3395,1618702,2442319,4855,3634,1575742,2752521,3630,4816,1953662,2361913,4525,6258,2409563,3332097,6238,4527,2162750,3348754,4859,3554,1670283,2612329,3573,4859,1804267,2555853,6286,4638,2190714,3360258,5808,7755,3118712,3593942,3561,4818,1784412,2486467,4848,3555,1598565,2556471",,1650914361120920600,1650928763023798,-1.6492634323578967e+18
271,30,50,"1479626087,4559,6193,2402595,3299017,4669,3395,1618702,2442319,4855,3634,1575742,2752521,3630,4816,1953662,2361913,4525,6258,2409563,3332097,6238,4527,2162750,3348754,4859,3554,1670283,2612329,3573,4859,1804267,2555853,6286,4638,2190714,3360258,5808,7755,3118712,3593942,3561,4818,1784412,2486467,4848,3555,1598565,2556471",,1650914362110415400,1650928763023798,-1.6492634333473915e+18
272,30,50,"1479626087,4559,6193,2402595,3299017,4669,3395,1618702,2442319,4855,3634,1575742,2752521,3630,4816,1953662,2361913,4525,6258,2409563,3332097,6238,4527,2162750,3348754,4859,3554,1670283,2612329,3573,4859,1804267,2555853,6286,4638,2190714,3360258,5808,7755,3118712,3593942,3561,4818,1784412,2486467,4848,3555,1598565,2556471",,1650914362110415400,1650928763023798,-1.6492634333473915e+18
273,5,50,"1479626087,4559,6193,2402595,3299017,4669,3395,1618702,2442319,4855,3634,1575742,2752521,3630,4816,1953662,2361913,4525,6258,2409563,3332097,6238,4527,2162750,3348754,4859,3554,1670283,2612329,3573,4859,1804267,2555853,6286,4638,2190714,3360258,5808,7755,3118712,3593942,3561,4818,1784412,2486467,4848,3555,1598565,2556471",,1650914362110415400,1650928793053248,-1.6492634333173622e+18
274,5,61,"1479626087,4559,6193,2402595,3299017,4669,3395,1618702,2442319,4855,3634,1575742,2752521,3630,4816,1953662,2361913,4525,6258,2409563,3332097,6238,4527,2162750,3348754,4859,3554,1670283,2612329,3573,4859,1804267,2555853,6286,4638,2190714,3360258,5808,7755,3118712,3593942,3561,4818,1784412,2486467,4848,3555,1598565,2556471",,1650914362110415400,1650928793053248,-1.6492634333173622e+18
275,5,61,"1479626087,4559,6193,2402595,3299017,4669,3395,1618702,2442319,4855,3634,1575742,2752521,3630,4816,1953662,2361913,4525,6258,2409563,3332097,6238,4527,2162750,3348754,4859,3554,1670283,2612329,3573,4859,1804267,2555853,6286,4638,2190714,3360258,5808,7755,3118712,3593942,3561,4818,1784412,2486467,4848,3555,1598565,2556471",,1650914391665434400,1650928793053248,-1.6492634628723812e+18
276,5,61,"1479626088,4820,6270,2658340,3330340,4782,3691,1636176,3026455,4670,3380,1741691,2820722,3379,4662,1791462,2618302,4857,6249,2655368,3337231,6244,4805,2172160,4007027,4598,3473,1675871,3147932,3458,4585,1952228,2518227,6096,4631,2171135,4211903,5750,7681,3159588,4217210,3528,4667,1978904,2550060,4645,3530,1668343,3119385",,1650914391665434400,1650928793053248,-1.6492634628723812e+18
277,14,61,"1479626088,4820,6270,2658340,3330340,4782,3691,1636176,3026455,4670,3380,1741691,2820722,3379,4662,1791462,2618302,4857,6249,2655368,3337231,6244,4805,2172160,4007027,4598,3473,1675871,3147932,3458,4585,1952228,2518227,6096,4631,2171135,4211903,5750,7681,3159588,4217210,3528,4667,1978904,2550060,4645,3530,1668343,3119385",,1650914391665434400,165092879405433,-1.650749298786029e+18
278,14,95,"1479626088,4820,6270,2658340,3330340,4782,3691,1636176,3026455,4670,3380,1741691,2820722,3379,4662,1791462,2618302,4857,6249,2655368,3337231,6244,4805,2172160,4007027,4598,3473,1675871,3147932,3458,4585,1952228,2518227,6096,4631,2171135,4211903,5750,7681,3159588,4217210,3528,4667,1978904,2550060,4645,3530,1668343,3119385",,1650914391665434400,165092879405433,-1.650749298786029e+18
279,14,95,"1479626088,4820,6270,2658340,3330340,4782,3691,1636176,3026455,4670,3380,1741691,2820722,3379,4662,1791462,2618302,4857,6249,2655368,3337231,6244,4805,2172160,4007027,4598,3473,1675871,3147932,3458,4585,1952228,2518227,6096,4631,2171135,4211903,5750,7681,3159588,4217210,3528,4667,1978904,2550060,4645,3530,1668343,3119385",,1650914392654364700,165092879405433,-1.6507492997749594e+18
280,14,95,"1479626088,4820,6270,2658340,3330340,4782,3691,1636176,3026455,4670,3380,1741691,2820722,3379,4662,1791462,2618302,4857,6249,2655368,3337231,6244,4805,2172160,4007027,4598,3473,1675871,3147932,3458,4585,1952228,2518227,6096,4631,2171135,4211903,5750,7681,3159588,4217210,3528,4667,1978904,2550060,4645,3530,1668343,3119385",,1650914392654364700,165092879405433,-1.6507492997749594e+18
281,12,95,"1479626088,4820,6270,2658340,3330340,4782,3691,1636176,3026455,4670,3380,1741691,2820722,3379,4662,1791462,2618302,4857,6249,2655368,3337231,6244,4805,2172160,4007027,4598,3473,1675871,3147932,3458,4585,1952228,2518227,6096,4631,2171135,4211903,5750,7681,3159588,4217210,3528,4667,1978904,2550060,4645,3530,1668343,3119385",,1650914392654364700,1650928823023826,-1.6492634638313408e+18
282,12,63,"1479626088,4820,6270,2658340,3330340,4782,3691,1636176,3026455,4670,3380,1741691,2820722,3379,4662,1791462,2618302,4857,6249,2655368,3337231,6244,4805,2172160,4007027,4598,3473,1675871,3147932,3458,4585,1952228,2518227,6096,4631,2171135,4211903,5750,7681,3159588,4217210,3528,4667,1978904,2550060,4645,3530,1668343,3119385",,1650914392654364700,1650928823023826,-1.6492634638313408e+18
283,12,63,"1479626088,4820,6270,2658340,3330340,4782,3691,1636176,3026455,4670,3380,1741691,2820722,3379,4662,1791462,2618302,4857,6249,2655368,3337231,6244,4805,2172160,4007027,4598,3473,1675871,3147932,3458,4585,1952228,2518227,6096,4631,2171135,4211903,5750,7681,3159588,4217210,3528,4667,1978904,2550060,4645,3530,1668343,3119385",,1650914422211531500,1650928823023826,-1.6492634933885076e+18
284,12,63,"1479626089,4414,6133,2346684,3527653,4517,3272,1665304,2803364,4412,3292,1496537,2896473,3300,4445,1808275,2347199,4372,6048,2319845,3409664,6050,4423,2213763,3843846,4378,3281,1574520,2781338,3277,4380,1731272,2451367,6005,4415,2204043,3924496,5542,7416,3047908,4176003,3254,4376,1729965,2502043,4388,3237,1594256,2772053",,1650914422211531500,1650928823023826,-1.6492634933885076e+18
285,2,63,"1479626089,4414,6133,2346684,3527653,4517,3272,1665304,2803364,4412,3292,1496537,2896473,3300,4445,1808275,2347199,4372,6048,2319845,3409664,6050,4423,2213763,3843846,4378,3281,1574520,2781338,3277,4380,1731272,2451367,6005,4415,2204043,3924496,5542,7416,3047908,4176003,3254,4376,1729965,2502043,4388,3237,1594256,2772053",,1650914422211531500,1650928824024893,-1.6492634933875067e+18
286,2,71,"1479626089,4414,6133,2346684,3527653,4517,3272,1665304,2803364,4412,3292,1496537,2896473,3300,4445,1808275,2347199,4372,6048,2319845,3409664,6050,4423,2213763,3843846,4378,3281,1574520,2781338,3277,4380,1731272,2451367,6005,4415,2204043,3924496,5542,7416,3047908,4176003,3254,4376,1729965,2502043,4388,3237,1594256,2772053",,1650914422211531500,1650928824024893,-1.6492634933875067e+18
287,2,71,"1479626089,4414,6133,2346684,3527653,4517,3272,1665304,2803364,4412,3292,1496537,2896473,3300,4445,1808275,2347199,4372,6048,2319845,3409664,6050,4423,2213763,3843846,4378,3281,1574520,2781338,3277,4380,1731272,2451367,6005,4415,2204043,3924496,5542,7416,3047908,4176003,3254,4376,1729965,2502043,4388,3237,1594256,2772053",,1650914423203117600,1650928824024893,-1.6492634943790927e+18
288,2,71,"1479626089,4414,6133,2346684,3527653,4517,3272,1665304,2803364,4412,3292,1496537,2896473,3300,4445,1808275,2347199,4372,6048,2319845,3409664,6050,4423,2213763,3843846,4378,3281,1574520,2781338,3277,4380,1731272,2451367,6005,4415,2204043,3924496,5542,7416,3047908,4176003,3254,4376,1729965,2502043,4388,3237,1594256,2772053",,1650914423203117600,1650928824024893,-1.6492634943790927e+18
289,27,71,"1479626089,4414,6133,2346684,3527653,4517,3272,1665304,2803364,4412,3292,1496537,2896473,3300,4445,1808275,2347199,4372,6048,2319845,3409664,6050,4423,2213763,3843846,4378,3281,1574520,2781338,3277,4380,1731272,2451367,6005,4415,2204043,3924496,5542,7416,3047908,4176003,3254,4376,1729965,2502043,4388,3237,1594256,2772053",,1650914423203117600,1650928854054368,-1.6492634943490632e+18
290,27,7,"1479626089,4414,6133,2346684,3527653,4517,3272,1665304,2803364,4412,3292,1496537,2896473,3300,4445,1808275,2347199,4372,6048,2319845,3409664,6050,4423,2213763,3843846,4378,3281,1574520,2781338,3277,4380,1731272,2451367,6005,4415,2204043,3924496,5542,7416,3047908,4176003,3254,4376,1729965,2502043,4388,3237,1594256,2772053",,1650914423203117600,1650928854054368,-1.6492634943490632e+18
291,27,7,"1479626089,4414,6133,2346684,3527653,4517,3272,1665304,2803364,4412,3292,1496537,2896473,3300,4445,1808275,2347199,4372,6048,2319845,3409664,6050,4423,2213763,3843846,4378,3281,1574520,2781338,3277,4380,1731272,2451367,6005,4415,2204043,3924496,5542,7416,3047908,4176003,3254,4376,1729965,2502043,4388,3237,1594256,2772053",,1650914452756914700,1650928854054368,-1.6492635239028603e+18
292,27,7,"1479626090,4431,5748,2598615,2913337,4330,3294,1435081,3110547,4417,3328,1538870,3110123,3315,4402,1947793,2298211,4364,5726,2528578,2994170,5712,4320,1950686,4086824,4527,3396,1517291,3203286,3404,4486,2015375,2293356,5897,4518,1972855,4310724,5609,7372,3275917,3805004,3323,4400,1974060,2233171,4387,3269,1449301,3039953",,1650914452756914700,1650928854054368,-1.6492635239028603e+18
293,16,7,"1479626090,4431,5748,2598615,2913337,4330,3294,1435081,3110547,4417,3328,1538870,3110123,3315,4402,1947793,2298211,4364,5726,2528578,2994170,5712,4320,1950686,4086824,4527,3396,1517291,3203286,3404,4486,2015375,2293356,5897,4518,1972855,4310724,5609,7372,3275917,3805004,3323,4400,1974060,2233171,4387,3269,1449301,3039953",,1650914452756914700,1650928855055439,-1.6492635239018593e+18
294,16,37,"1479626090,4431,5748,2598615,2913337,4330,3294,1435081,3110547,4417,3328,1538870,3110123,3315,4402,1947793,2298211,4364,5726,2528578,2994170,5712,4320,1950686,4086824,4527,3396,1517291,3203286,3404,4486,2015375,2293356,5897,4518,1972855,4310724,5609,7372,3275917,3805004,3323,4400,1974060,2233171,4387,3269,1449301,3039953",,1650914452756914700,1650928855055439,-1.6492635239018593e+18
295,16,37,"1479626090,4431,5748,2598615,2913337,4330,3294,1435081,3110547,4417,3328,1538870,3110123,3315,4402,1947793,2298211,4364,5726,2528578,2994170,5712,4320,1950686,4086824,4527,3396,1517291,3203286,3404,4486,2015375,2293356,5897,4518,1972855,4310724,5609,7372,3275917,3805004,3323,4400,1974060,2233171,4387,3269,1449301,3039953",,1650914453751369200,1650928855055439,-1.6492635248963139e+18
296,16,37,"1479626090,4431,5748,2598615,2913337,4330,3294,1435081,3110547,4417,3328,1538870,3110123,3315,4402,1947793,2298211,4364,5726,2528578,2994170,5712,4320,1950686,4086824,4527,3396,1517291,3203286,3404,4486,2015375,2293356,5897,4518,1972855,4310724,5609,7372,3275917,3805004,3323,4400,1974060,2233171,4387,3269,1449301,3039953",,1650914453751369200,1650928855055439,-1.6492635248963139e+18
297,15,37,"1479626090,4431,5748,2598615,2913337,4330,3294,1435081,3110547,4417,3328,1538870,3110123,3315,4402,1947793,2298211,4364,5726,2528578,2994170,5712,4320,1950686,4086824,4527,3396,1517291,3203286,3404,4486,2015375,2293356,5897,4518,1972855,4310724,5609,7372,3275917,3805004,3323,4400,1974060,2233171,4387,3269,1449301,3039953",,1650914453751369200,1650928884024899,-1.6492635248673444e+18
298,15,91,"1479626090,4431,5748,2598615,2913337,4330,3294,1435081,3110547,4417,3328,1538870,3110123,3315,4402,1947793,2298211,4364,5726,2528578,2994170,5712,4320,1950686,4086824,4527,3396,1517291,3203286,3404,4486,2015375,2293356,5897,4518,1972855,4310724,5609,7372,3275917,3805004,3323,4400,1974060,2233171,4387,3269,1449301,3039953",,1650914453751369200,1650928884024899,-1.6492635248673444e+18
299,15,91,"1479626090,4431,5748,2598615,2913337,4330,3294,1435081,3110547,4417,3328,1538870,3110123,3315,4402,1947793,2298211,4364,5726,2528578,2994170,5712,4320,1950686,4086824,4527,3396,1517291,3203286,3404,4486,2015375,2293356,5897,4518,1972855,4310724,5609,7372,3275917,3805004,3323,4400,1974060,2233171,4387,3269,1449301,3039953",,1650914483318925600,1650928884024899,-1.6492635544349007e+18
300,15,91,"1479626092,4371,5763,2439543,3140125,4474,3267,1607530,2857505,4574,3513,1649428,3294589,3515,4583,1978491,2584483,4340,5749,2389943,3223182,5738,4313,2086223,3958009,4567,3358,1615666,2948865,3387,4558,1823132,2535468,6007,4502,2179239,4132033,5665,7551,3120767,4314846,3358,4583,1772322,2569365,4597,3369,1634923,2906817",,1650914483318925600,1650928884024899,-1.6492635544349007e+18
301,22,91,"1479626092,4371,5763,2439543,3140125,4474,3267,1607530,2857505,4574,3513,1649428,3294589,3515,4583,1978491,2584483,4340,5749,2389943,3223182,5738,4313,2086223,3958009,4567,3358,1615666,2948865,3387,4558,1823132,2535468,6007,4502,2179239,4132033,5665,7551,3120767,4314846,3358,4583,1772322,2569365,4597,3369,1634923,2906817",,1650914483318925600,1650928885025986,-1.6492635544338995e+18
302,22,35,"1479626092,4371,5763,2439543,3140125,4474,3267,1607530,2857505,4574,3513,1649428,3294589,3515,4583,1978491,2584483,4340,5749,2389943,3223182,5738,4313,2086223,3958009,4567,3358,1615666,2948865,3387,4558,1823132,2535468,6007,4502,2179239,4132033,5665,7551,3120767,4314846,3358,4583,1772322,2569365,4597,3369,1634923,2906817",,1650914483318925600,1650928885025986,-1.6492635544338995e+18
303,22,35,"1479626092,4371,5763,2439543,3140125,4474,3267,1607530,2857505,4574,3513,1649428,3294589,3515,4583,1978491,2584483,4340,5749,2389943,3223182,5738,4313,2086223,3958009,4567,3358,1615666,2948865,3387,4558,1823132,2535468,6007,4502,2179239,4132033,5665,7551,3120767,4314846,3358,4583,1772322,2569365,4597,3369,1634923,2906817",,1650914484299966500,1650928885025986,-1.6492635554149404e+18
304,22,35,"1479626092,4371,5763,2439543,3140125,4474,3267,1607530,2857505,4574,3513,1649428,3294589,3515,4583,1978491,2584483,4340,5749,2389943,3223182,5738,4313,2086223,3958009,4567,3358,1615666,2948865,3387,4558,1823132,2535468,6007,4502,2179239,4132033,5665,7551,3120767,4314846,3358,4583,1772322,2569365,4597,3369,1634923,2906817",,1650914484299966500,1650928885025986,-1.6492635554149404e+18
305,29,35,"1479626092,4371,5763,2439543,3140125,4474,3267,1607530,2857505,4574,3513,1649428,3294589,3515,4583,1978491,2584483,4340,5749,2389943,3223182,5738,4313,2086223,3958009,4567,3358,1615666,2948865,3387,4558,1823132,2535468,6007,4502,2179239,4132033,5665,7551,3120767,4314846,3358,4583,1772322,2569365,4597,3369,1634923,2906817",,1650914484299966500,1650928916056192,-1.6492635553839104e+18
306,29,41,"1479626092,4371,5763,2439543,3140125,4474,3267,1607530,2857505,4574,3513,1649428,3294589,3515,4583,1978491,2584483,4340,5749,2389943,3223182,5738,4313,2086223,3958009,4567,3358,1615666,2948865,3387,4558,1823132,2535468,6007,4502,2179239,4132033,5665,7551,3120767,4314846,3358,4583,1772322,2569365,4597,3369,1634923,2906817",,1650914484299966500,1650928916056192,-1.6492635553839104e+18
307,29,41,"1479626092,4371,5763,2439543,3140125,4474,3267,1607530,2857505,4574,3513,1649428,3294589,3515,4583,1978491,2584483,4340,5749,2389943,3223182,5738,4313,2086223,3958009,4567,3358,1615666,2948865,3387,4558,1823132,2535468,6007,4502,2179239,4132033,5665,7551,3120767,4314846,3358,4583,1772322,2569365,4597,3369,1634923,2906817",,1650914513860098600,1650928916056192,-1.6492635849440425e+18
308,29,41,"1479626093,4667,6278,2538633,3698173,4784,3599,1803829,3230595,4476,3256,1702752,2830338,3278,4493,1722646,2693363,4678,6195,2561669,3561528,6238,4693,2276135,4302905,4453,3398,1661005,3187930,3364,4445,1887929,2597701,5946,4477,2129023,4220932,5567,7378,3141092,4110539,3440,4488,1932785,2654252,4481,3439,1675444,3201190",,1650914513860098600,1650928916056192,-1.6492635849440425e+18
309,25,41,"1479626093,4667,6278,2538633,3698173,4784,3599,1803829,3230595,4476,3256,1702752,2830338,3278,4493,1722646,2693363,4678,6195,2561669,3561528,6238,4693,2276135,4302905,4453,3398,1661005,3187930,3364,4445,1887929,2597701,5946,4477,2129023,4220932,5567,7378,3141092,4110539,3440,4488,1932785,2654252,4481,3439,1675444,3201190",,1650914513860098600,1650928916056521,-1.649263584944042e+18
310,25,96,"1479626093,4667,6278,2538633,3698173,4784,3599,1803829,3230595,4476,3256,1702752,2830338,3278,4493,1722646,2693363,4678,6195,2561669,3561528,6238,4693,2276135,4302905,4453,3398,1661005,3187930,3364,4445,1887929,2597701,5946,4477,2129023,4220932,5567,7378,3141092,4110539,3440,4488,1932785,2654252,4481,3439,1675444,3201190",,1650914513860098600,1650928916056521,-1.649263584944042e+18
311,25,96,"1479626093,4667,6278,2538633,3698173,4784,3599,1803829,3230595,4476,3256,1702752,2830338,3278,4493,1722646,2693363,4678,6195,2561669,3561528,6238,4693,2276135,4302905,4453,3398,1661005,3187930,3364,4445,1887929,2597701,5946,4477,2129023,4220932,5567,7378,3141092,4110539,3440,4488,1932785,2654252,4481,3439,1675444,3201190",,1650914514847056100,1650928916056521,-1.6492635859309996e+18
312,25,96,"1479626093,4667,6278,2538633,3698173,4784,3599,1803829,3230595,4476,3256,1702752,2830338,3278,4493,1722646,2693363,4678,6195,2561669,3561528,6238,4693,2276135,4302905,4453,3398,1661005,3187930,3364,4445,1887929,2597701,5946,4477,2129023,4220932,5567,7378,3141092,4110539,3440,4488,1932785,2654252,4481,3439,1675444,3201190",,1650914514847056100,1650928916056521,-1.6492635859309996e+18
313,6,96,"1479626093,4667,6278,2538633,3698173,4784,3599,1803829,3230595,4476,3256,1702752,2830338,3278,4493,1722646,2693363,4678,6195,2561669,3561528,6238,4693,2276135,4302905,4453,3398,1661005,3187930,3364,4445,1887929,2597701,5946,4477,2129023,4220932,5567,7378,3141092,4110539,3440,4488,1932785,2654252,4481,3439,1675444,3201190",,1650914514847056100,1650928945025996,-1.64926358590203e+18
314,6,53,"1479626093,4667,6278,2538633,3698173,4784,3599,1803829,3230595,4476,3256,1702752,2830338,3278,4493,1722646,2693363,4678,6195,2561669,3561528,6238,4693,2276135,4302905,4453,3398,1661005,3187930,3364,4445,1887929,2597701,5946,4477,2129023,4220932,5567,7378,3141092,4110539,3440,4488,1932785,2654252,4481,3439,1675444,3201190",,1650914514847056100,1650928945025996,-1.64926358590203e+18
315,6,53,"1479626093,4667,6278,2538633,3698173,4784,3599,1803829,3230595,4476,3256,1702752,2830338,3278,4493,1722646,2693363,4678,6195,2561669,3561528,6238,4693,2276135,4302905,4453,3398,1661005,3187930,3364,4445,1887929,2597701,5946,4477,2129023,4220932,5567,7378,3141092,4110539,3440,4488,1932785,2654252,4481,3439,1675444,3201190",,1650914544404222500,1650928945025996,-1.6492636154591964e+18
316,6,53,"1479626094,4364,5745,2385896,3304098,4262,3235,1556320,2921019,4388,3329,1519041,3122315,3321,4385,1888922,2360131,4351,5854,2392286,3377478,5821,4364,2140666,3994668,4297,3234,1518193,2877241,3236,4300,1751332,2406048,5745,4337,2103358,4007510,5488,7266,3021363,4188043,3239,4326,1735543,2469758,4342,3249,1553788,2856965",,1650914544404222500,1650928945025996,-1.6492636154591964e+18
